Time,target_send_rate,total_size_bytes,total_dir_size_bytes
103.0000,19.9200,22790220.7158,1163101825.9440
104.0000,16.0000,22979230.7586,1186081056.7026
105.0000,12.0400,23104311.6066,1209185368.3092
106.0000,10.0000,23196459.2334,1232381827.5426
107.0000,10.0000,23288606.8602,1255670434.4028
108.0000,28.6900,23682480.9126,1279352915.3154
109.0000,25.4600,24024210.6978,1303377126.0132
110.0000,10.0000,24116358.3246,1327493484.3378
111.0000,15.3800,24295359.2508,1351788843.5886
112.0000,34.2100,24778346.7258,1376567190.3144
113.0000,10.0000,24870494.3526,1401437684.6670
114.0000,44.2800,25516049.2488,1426953733.9158
115.0000,10.0000,25608196.8756,1452561930.7914
116.0000,34.4700,26095381.7220,1478657312.5134
117.0000,10.0000,26187529.3488,1504844841.8622
118.0000,10.0000,26279676.9756,1531124518.8378
119.0000,21.7900,26562159.2496,1557686678.0874
120.0000,10.0000,26654306.8764,1584340984.9638
121.0000,19.0700,26892878.1888,1611233863.1526
122.0000,83.0800,28164810.0408,1639398673.1934
123.0000,43.5600,28798741.4472,1668197414.6406
124.0000,33.3700,29268168.1836,1697465582.8242
125.0000,15.2400,29444908.9872,1726910491.8114
126.0000,52.6900,30226232.7030,1757136724.5144
127.0000,10.0000,30318380.3298,1787455104.8442
128.0000,10.0000,30410527.9566,1817865632.8008
129.0000,53.8600,31210739.8434,1849076372.6442
130.0000,23.0100,31512917.4756,1880589290.1198
131.0000,24.4900,31838987.8368,1912428277.9566
132.0000,10.0000,31931135.4636,1944359413.4202
133.0000,40.1100,32509370.9808,1976868784.4010
134.0000,28.5100,32900339.1606,2009769123.5616
135.0000,33.5100,33372026.0202,2043141149.5818
136.0000,43.2000,34000145.6814,2077141295.2632
137.0000,24.9000,34332834.9744,2111474130.2376
138.0000,16.7800,34534437.1314,2146008567.3690
139.0000,42.9000,35157713.6718,2181166281.0408
140.0000,10.0000,35249861.2986,2216416142.3394
141.0000,10.0000,35342008.9254,2251758151.2648
142.0000,10.0000,35434156.5522,2287192307.8170
143.0000,45.1000,36092949.3120,2323285257.1290
144.0000,36.4800,36612583.0674,2359897840.1964
145.0000,39.1700,37175643.4728,2397073483.6692
146.0000,12.1600,37302661.5696,2434376145.2388
147.0000,31.4700,37741415.2080,2472117560.4468
148.0000,46.5800,38424100.6968,2510541661.1436
149.0000,11.5900,38541916.8636,2549083578.0072
150.0000,38.1700,39088833.5328,2588172411.5400
151.0000,10.0000,39180981.1596,2627353392.6996
152.0000,12.8200,39318654.1218,2666672046.8214
153.0000,10.0000,39410801.7486,2706082848.5700
154.0000,10.0000,39502949.3754,2745585797.9454
155.0000,10.0000,39595097.0022,2785180894.9476
156.0000,10.0000,39687244.6290,2824868139.5766
157.0000,10.0000,39779392.2558,2864647531.8324
158.0000,10.0000,39871539.8826,2904519071.7150
159.0000,39.9000,40446385.2150,2944965456.9300
160.0000,19.8000,40696741.4544,2985662198.3844
161.0000,11.9900,40821015.1158,3026483213.5002
162.0000,10.0200,40913485.6176,3067396699.1178
163.0000,26.3400,41269421.8902,3108666121.0080
164.0000,41.3400,41867514.2028,3150533635.2108
165.0000,10.0000,41959661.8296,3192493297.0404
166.0000,10.0000,42051809.4564,3234545106.4968
167.0000,12.1100,42178020.3660,3276723126.8628
168.0000,53.6200,42974357.7564,3319697484.6192
169.0000,42.1600,43585687.9320,3363283172.5512
170.0000,10.0000,43677835.5588,3406961008.1100
171.0000,68.8500,44720042.0478,3451681050.1578
172.0000,46.0100,45393525.6072,3497074575.7650
173.0000,10.0000,45485673.2340,3542560248.9990
174.0000,10.0000,45577820.8608,3588138069.8598
175.0000,18.7400,45811064.7402,3633949134.6000
176.0000,18.2500,46036398.1890,3679985532.7890
177.0000,30.4200,46458200.9046,3726443733.6936
178.0000,26.3300,46813975.7400,3773257709.4336
179.0000,56.2800,47653255.4676,3820910964.9012
180.0000,10.0000,47745403.0944,3868656367.9956
181.0000,10.0000,47837550.7212,3916493918.7168
182.0000,24.5900,48165235.4562,3964659154.1730
183.0000,28.6400,48558302.3214,4013217456.4944
184.0000,10.0000,48650449.9482,4061867906.4426
185.0000,36.5400,49171052.3280,4111038958.7706
186.0000,44.5500,49820966.0328,4160859924.8034
187.0000,10.4100,49919732.5914,4210779657.3948
188.0000,29.4900,50326521.6324,4261106179.0272
189.0000,23.8600,50642421.4398,4311748600.4670
190.0000,31.0100,51073748.9598,4362822349.4268
191.0000,31.3300,51510242.4750,4414332591.9018
192.0000,10.9900,51618372.4008,4465950964.3026
193.0000,10.2200,51714071.6496,4517665035.9522
194.0000,26.3600,52070330.7972,4569735366.7494
195.0000,39.0100,52630808.2050,4622366174.9544
196.0000,16.8400,52833378.9858,4675199553.9402
197.0000,32.4400,53287792.0482,4728487345.9884
198.0000,23.5500,53598687.2976,4782086033.2860
199.0000,42.7700,54219865.1526,4836305898.4386
200.0000,10.0000,54312012.7794,4890617911.2180
201.0000,54.9300,55129498.4634,4945747409.6814
202.0000,21.0100,55399388.6232,5001146798.3046
203.0000,16.7900,55601152.2174,5056747950.5220
204.0000,22.3600,55892836.4208,5112640786.9428
205.0000,39.4200,56459932.7598,5169100719.7026
206.0000,10.0000,56552080.3866,5225652800.0892
207.0000,33.3400,57021022.8114,5282673822.9006
208.0000,20.9300,57289621.4724,5339963444.3730
209.0000,12.0300,57414540.8832,5397377985.2562
210.0000,52.2000,58187954.1684,5455565939.4246
211.0000,23.9000,58504499.7252,5514070439.1498
212.0000,31.9400,58950840.9192,5573021280.0690
213.0000,10.0000,59042988.5460,5632064268.6150
214.0000,10.0000,59135136.1728,5691199404.7878
215.0000,27.4000,59508184.8054,5750707589.5932
216.0000,37.2700,60040572.1122,5810748161.7054
217.0000,35.8200,60549551.0022,5871297712.7076
218.0000,27.1700,60918886.5756,5932216599.2832
219.0000,35.7200,61426251.0918,5993642850.3750
220.0000,10.0000,61518398.7186,6055161249.0936
221.0000,27.7500,61897097.6592,6117058346.7528
222.0000,32.1800,62347313.3502,6179405660.1030
223.0000,28.2300,62733761.2842,6242139421.3872
224.0000,38.1200,63279870.7668,6305419292.1540
225.0000,40.5000,63864402.3408,6369283694.4948
226.0000,10.1500,63958971.5280,6433242666.0228
227.0000,40.3500,64541081.5416,6497783747.5644
228.0000,24.2200,64862793.0942,6562646540.6586
229.0000,47.0900,65553711.8886,6628200252.5472
230.0000,10.0000,65645859.5154,6693846112.0626
231.0000,10.0000,65738007.1422,6759584119.2048
232.0000,45.1800,66398091.4008,6825982210.6056
233.0000,48.8900,67118068.9200,6893100279.5256
234.0000,13.4900,67266558.1854,6960366837.7110
235.0000,17.6500,67482205.3926,7027849043.1036
236.0000,13.0000,67622784.2274,7095471827.3310
237.0000,13.4500,67770627.7434,7163242455.0744
238.0000,16.7100,67971099.8388,7231213554.9132
239.0000,21.8100,68253904.9878,7299467459.9010
240.0000,24.9400,68587240.0302,7368054699.9312
241.0000,10.0000,68679387.6570,7436734087.5882
242.0000,32.6600,69137352.3408,7505871439.9290
243.0000,28.8400,69533647.9536,7575405087.8826
244.0000,37.0000,70061676.4518,7645466764.3344
245.0000,12.7600,70198380.7902,7715665145.1246
246.0000,67.0700,71211851.4294,7786876996.5540
247.0000,10.0000,71303999.0562,7858180995.6102
248.0000,10.0000,71396146.6830,7929577142.2932
249.0000,39.0600,71957431.2774,8001534573.5706
250.0000,20.7500,72223124.0658,8073757697.6364
251.0000,16.5400,72420851.7258,8146178549.3622
252.0000,46.2200,73097725.4694,8219276274.8316
253.0000,10.0000,73189873.0962,8292466147.9278
254.0000,20.0900,73444911.0192,8365911058.9470
255.0000,56.7700,74292101.1774,8440203160.1244
256.0000,10.0300,74384733.1164,8514587893.2408
257.0000,12.0500,74509975.4022,8589097868.6430
258.0000,35.3500,75011366.7360,8664109235.3790
259.0000,34.2500,75494999.9604,8739604235.3394
260.0000,21.2100,75768118.8678,8815372354.2072
261.0000,21.9900,76053829.8888,8891426184.0960
262.0000,19.0600,76292239.7634,8967718423.8594
263.0000,28.4100,76681593.5694,9044400017.4288
264.0000,23.9600,76999107.7506,9121399125.1794
265.0000,58.6100,77876002.3830,9199275127.5624
266.0000,53.0400,78662976.4062,9277938103.9686
267.0000,10.0000,78755124.0330,9356693228.0016
268.0000,10.0000,78847271.6598,9435540499.6614
269.0000,10.4000,78945876.7812,9514486376.4426
270.0000,39.4700,79513780.3074,9594000156.7500
271.0000,43.8300,80152070.5224,9674152227.2724
272.0000,53.0200,80938721.6712,9755090948.9436
273.0000,37.4700,81474337.7256,9836565286.6692
274.0000,14.1900,81634127.6064,9918199414.2756
275.0000,10.0000,81726275.2332,9999925689.5088
276.0000,54.3500,82534397.5506,10082460087.0594
277.0000,10.0000,82626545.1774,10165086632.2368
278.0000,59.6600,83520390.7326,10248607022.9694
279.0000,10.0000,83612538.3594,10332219561.3288
280.0000,37.1500,84142988.4180,10416362549.7468
281.0000,24.8200,84474386.2122,10500836935.9590
282.0000,10.0000,84566533.8390,10585403469.7980
283.0000,27.5600,84942165.4698,10670345635.2678
284.0000,68.3800,85976784.4032,10756322419.6710
285.0000,30.1700,86394551.1846,10842716970.8556
286.0000,20.3600,86653947.9162,10929370918.7718
287.0000,27.8000,87033454.0434,11016404372.8152
288.0000,28.5100,87424422.2232,11103828795.0384
289.0000,66.1000,88422233.4384,11192251028.4768
290.0000,31.5000,88861471.3890,11281112499.8658
291.0000,10.0000,88953619.0158,11370066118.8816
292.0000,11.9300,89076924.0534,11459143042.9350
293.0000,10.4100,89175690.6120,11548318733.5470
294.0000,43.1000,89802195.8994,11638120929.4464
295.0000,10.0000,89894343.5262,11728015272.9726
296.0000,22.1500,90182637.5454,11818197910.5180
297.0000,23.0800,90485945.2386,11908683855.7566
298.0000,57.2500,91340884.3902,12000024740.1468
299.0000,62.6500,92282999.7162,12092307739.8630
300.0000,10.2300,92378860.4022,12184686600.2652
301.0000,34.3300,92863785.1254,12277550385.3906
302.0000,10.0000,92955932.7522,12370506318.1428
303.0000,18.3800,93183364.8864,12463689683.0292
304.0000,24.4200,93508305.1860,12557197988.2152
305.0000,10.0000,93600452.8128,12650798441.0280
306.0000,55.1800,94421974.4310,12745220415.4590
307.0000,18.4700,94650859.5018,12839871274.9608
308.0000,55.9700,95485134.6714,12935356409.6322
309.0000,35.6200,95990884.8138,13031347294.4460
310.0000,38.3800,96541191.6678,13127888486.1138
311.0000,20.1800,96797682.5268,13224686168.6406
312.0000,31.6600,97239503.4750,13321925672.1156
313.0000,10.0000,97331651.1018,13419257323.2174
314.0000,40.3900,97914406.8648,13517171730.0822
315.0000,30.6300,98339599.7646,13615511329.8468
316.0000,14.2800,98500842.5814,13714012172.4282
317.0000,10.0000,98592990.2082,13812605162.6364
318.0000,42.3100,99206741.9442,13911811904.5806
319.0000,48.7100,99923813.5908,14011735718.1714
320.0000,39.3900,100490425.6182,14112226143.7896
321.0000,42.3600,101104984.5414,14213331128.3310
322.0000,30.2900,101524688.5710,14314855816.9020
323.0000,50.3700,102268558.8192,14417124375.7212
324.0000,60.2900,103172574.9282,14520296950.6494
325.0000,10.0000,103264722.5550,14623561673.2044
326.0000,10.0000,103356870.1818,14726918543.3862
327.0000,25.3500,103696824.1560,14830615367.5422
328.0000,39.6900,104268279.3042,14934883646.8464
329.0000,10.0000,104360426.9310,15039244073.7774
330.0000,60.6400,105270093.3474,15144514167.1248
331.0000,38.0200,105814588.4562,15250328755.5810
332.0000,71.3900,106897800.0348,15357226555.6158
333.0000,10.0000,106989947.6616,15464216503.2774
334.0000,15.6500,107173307.3970,15571389810.6744
335.0000,10.0000,107265455.0238,15678655265.6982
336.0000,45.2400,107926507.9062,15786581773.6044
337.0000,13.3800,108073221.3606,15894654994.9650
338.0000,10.0000,108165368.9874,16002820363.9524
339.0000,16.0800,108355670.5290,16111176034.4814
340.0000,54.7200,109169766.0288,16220345800.5102
341.0000,12.5700,109303403.0574,16329649203.5676
342.0000,23.7300,109617204.1794,16439266407.7470
343.0000,45.5200,110282777.3082,16549549185.0552
344.0000,59.2500,111170003.9316,16660719188.9868
345.0000,10.3200,111267317.5542,16771986506.5410
346.0000,19.7200,111516382.2948,16883502888.8358
347.0000,34.3100,112000984.1430,16995503872.9788
348.0000,42.2500,112613767.2552,17108117640.2340
349.0000,35.6700,113120324.5848,17221237964.8188
350.0000,29.1400,113521463.3184,17334759428.1372
351.0000,32.7800,113981365.2510,17448740793.3882
352.0000,10.0000,114073512.8778,17562814306.2660
353.0000,81.7900,115324619.3106,17678138925.5766
354.0000,30.1500,115742063.2176,17793880988.7942
355.0000,14.4200,115905566.1576,17909786554.9518
356.0000,26.0900,116257466.4966,18026044021.4484
357.0000,36.8100,116782427.6850,18142826449.1334
358.0000,10.0000,116874575.3118,18259701024.4452
359.0000,35.9400,117385491.4500,18377086515.8952
360.0000,37.4100,117920138.8800,18495006654.7752
361.0000,10.0000,118012286.5068,18613018941.2820
362.0000,31.5400,118452170.2068,18731471111.4888
363.0000,50.9400,119205242.3844,18850676353.8732
364.0000,11.2500,119317569.6810,18969993923.5542
365.0000,40.3600,119899841.1318,19089893764.6860
366.0000,56.4300,120741542.4198,19210635307.1058
367.0000,39.7500,121313966.1918,19331949273.2976
368.0000,43.4800,121946606.0994,19453895879.3970
369.0000,48.2500,122656251.6276,19576552131.0246
370.0000,75.3200,123802908.0882,19700355039.1128
371.0000,41.9500,124410848.0796,19824765887.1924
372.0000,10.0000,124502995.7064,19949268882.8988
373.0000,35.5200,125007131.4756,20074276014.3744
374.0000,43.2200,125635574.0118,20199911588.3862
375.0000,10.0000,125727721.6386,20325639310.0248
376.0000,24.9300,126060895.2438,20451700205.2686
377.0000,44.5900,126711454.6980,20578411659.9666
378.0000,16.2700,126904823.5494,20705316483.5160
379.0000,37.6000,127442538.2892,20832759021.8052
380.0000,28.2500,127829309.0976,20960588330.9028
381.0000,61.4500,128752051.9404,21089340382.8432
382.0000,54.3900,129560820.0072,21218901202.8504
383.0000,42.9700,130185226.6092,21349086429.4596
384.0000,15.9000,130372622.2782,21479459051.7378
385.0000,77.6500,131556893.6436,21611015945.3814
386.0000,10.0000,131649041.2704,21742664986.6518
387.0000,41.2700,132246003.5214,21874910990.1732
388.0000,10.0000,132338151.1482,22007249141.3214
389.0000,63.4300,133292858.5884,22140541999.9098
390.0000,30.3000,133712724.0558,22274254723.9656
391.0000,31.2400,134147764.6350,22408402488.6006
392.0000,59.2100,135034345.5090,22543436834.1096
393.0000,31.7900,135478265.1426,22678915099.2522
394.0000,10.0000,135570412.7694,22814485512.0216
395.0000,45.6900,136238730.3330,22950724242.3546
396.0000,23.8600,136554630.1404,23087278872.4950
397.0000,50.6400,137302859.1972,23224581731.6922
398.0000,21.7300,137584372.8468,23362166104.5390
399.0000,50.4000,138328727.4072,23500494831.9462
400.0000,31.2000,138763122.2370,23639257954.1832
401.0000,14.3900,138926140.8648,23778184095.0480
402.0000,14.1900,139085930.7456,23917270025.7936
403.0000,56.4100,139927309.1592,24057197334.9528
404.0000,20.3500,140186544.4536,24197383879.4064
405.0000,20.8400,140453690.1786,24337837569.5850
406.0000,44.7400,141106671.1932,24478944240.7782
407.0000,30.8800,141535900.0272,24620480140.8054
408.0000,22.2700,141826131.2946,24762306272.1000
409.0000,42.2200,142438430.0946,24904744702.1946
410.0000,14.5400,142603870.2828,25047348572.4774
411.0000,10.0000,142696017.9096,25190044590.3870
412.0000,34.8400,143189175.9384,25333233766.3254
413.0000,55.6900,144018930.8622,25477252697.1876
414.0000,36.7300,144542600.5518,25621795297.7394
415.0000,30.4700,144965210.4540,25766760508.1934
416.0000,27.2300,145335514.6518,25912096022.8452
417.0000,33.9100,145813659.0060,26057909681.8512
418.0000,40.7200,146401742.2020,26204311424.0532
419.0000,41.3300,146999673.0768,26351311097.1300
420.0000,10.0000,147091820.7036,26498402917.8336
421.0000,10.0000,147183968.3304,26645586886.1640
422.0000,77.2700,148362105.0762,26793948991.2402
423.0000,38.8200,148919515.1736,26942868506.4138
424.0000,28.1600,149304833.0460,27092173339.4598
425.0000,53.5100,150099394.6254,27242272734.0852
426.0000,33.2800,150567368.4258,27392840102.5110
427.0000,44.7700,151220833.7526,27544060936.2636
428.0000,46.9400,151909330.9866,27695970267.2502
429.0000,48.4200,152621720.9496,27848591988.1998
430.0000,44.2500,153266791.5336,28001858779.7334
431.0000,26.8300,153630638.2368,28155489417.9702
432.0000,10.0000,153722785.8636,28309212203.8338
433.0000,46.8700,154410153.0360,28463622356.8698
434.0000,28.2100,154796278.0950,28618418634.9648
435.0000,58.4900,155671235.4792,28774089870.4440
436.0000,11.8400,155793087.5802,28929882958.0242
437.0000,23.5200,156103498.5174,29085986456.5416
438.0000,35.1900,156602306.8536,29242588763.3952
439.0000,10.0000,156694454.4804,29399283217.8756
440.0000,16.1400,156885724.6464,29556168942.5220
441.0000,52.5200,157664303.9268,29713833246.4488
442.0000,69.1900,158711999.2860,29872545245.7348
443.0000,22.3000,159002714.8656,30031547960.6004
444.0000,28.7200,159397073.2302,30190945033.8306
445.0000,41.8200,160002914.5356,30350947948.3662
446.0000,67.3500,161020905.4206,30511968853.7868
447.0000,54.8000,161836292.4192,30673805146.2060
448.0000,32.8700,162297647.2878,30836102793.4938
449.0000,22.0100,162583681.1838,30998686474.6776
450.0000,59.1100,163468647.6846,31162155122.3622
451.0000,39.7400,164040910.0194,31326196032.3816
452.0000,59.1800,164927006.5818,31491123038.9634
453.0000,18.5300,165156860.2764,31656279899.2398
454.0000,28.5300,165548151.3312,31821828050.5710
455.0000,10.0000,165640298.9580,31987468349.5290
456.0000,49.2500,166366088.2218,32153834437.7508
457.0000,17.3400,166576730.8710,32320411168.6218
458.0000,31.7000,167019197.5686,32487430366.1904
459.0000,36.8600,167544965.9436,32654975332.1340
460.0000,48.0700,168251705.5992,32823227037.7332
461.0000,35.4200,168754226.9946,32991981264.7278
462.0000,26.5900,169114199.2014,33161095463.9292
463.0000,21.6600,169394582.7900,33330490046.7192
464.0000,12.0300,169519502.2008,33500009548.9200
465.0000,14.6600,169686879.6372,33669696428.5572
466.0000,17.6700,169902849.7188,33839599278.2760
467.0000,18.9500,170139483.7824,34009738762.0584
468.0000,39.5100,170708033.0580,34180446795.1164
469.0000,10.0000,170800180.6848,34351246975.8012
470.0000,36.6000,171321751.6884,34522568727.4896
471.0000,10.0000,171413899.3152,34693982626.8048
472.0000,35.6300,171919810.8954,34865902437.7002
473.0000,18.0200,172141431.2850,35038043868.9852
474.0000,11.1900,172252789.9578,35210296658.9430
475.0000,10.0000,172344937.5846,35382641596.5276
476.0000,10.0000,172437085.2114,35555078681.7390
477.0000,18.0500,172659189.9126,35727737871.6516
478.0000,62.7900,173603565.3618,35901341437.0134
479.0000,19.5800,173850369.9792,36075191806.9926
480.0000,16.8200,174052617.8856,36249244424.8782
481.0000,24.4600,174378203.9346,36423622628.8128
482.0000,43.0500,175003902.0354,36598626530.8482
483.0000,16.0000,175192912.0782,36773819442.9264
484.0000,15.7100,175377240.4374,36949196683.3638
485.0000,18.3200,175603703.9478,37124800387.3116
486.0000,45.6900,176272021.5114,37301072408.8230
487.0000,10.0000,176364169.1382,37477436577.9612
488.0000,28.4700,176754491.5686,37654191069.5298
489.0000,31.9900,177201639.9498,37831392709.4796
490.0000,10.0000,177293787.5766,38008686497.0562
491.0000,10.0000,177385935.2034,38186072432.2596
492.0000,20.9100,177654210.9900,38363726643.2496
493.0000,10.0000,177746358.6168,38541473001.8664
494.0000,52.1200,178518480.4032,38719991482.2696
495.0000,15.3400,178696835.5800,38898688317.8496
496.0000,10.0000,178788983.2068,39077477301.0564
497.0000,34.8000,179281495.4856,39256758796.5420
498.0000,10.0000,179373643.1124,39436132439.6544
499.0000,28.2800,179760898.2330,39615893337.8874
500.0000,12.3400,179890822.2018,39795784160.0892
501.0000,10.0000,179982969.8286,39975767129.9178
502.0000,56.1500,180820150.8708,40156587280.7886
503.0000,28.4900,181210796.1756,40337798076.9642
504.0000,42.0600,181820511.9780,40519618588.9422
505.0000,39.4400,182387931.1920,40702006520.1342
506.0000,10.0000,182480078.8188,40884486598.9530
507.0000,10.0000,182572226.4456,41067058825.3986
508.0000,10.0000,182664374.0724,41249723199.4710
509.0000,55.1200,183484927.0662,41433208126.5372
510.0000,37.1800,184015861.4370,41617223987.9742
511.0000,50.1000,184755372.8766,41801979360.8508
512.0000,10.0000,184847520.5034,41986826881.3542
513.0000,10.0000,184939668.1302,42171766549.4844
514.0000,34.4200,185426045.7894,42357192595.2738
515.0000,10.0000,185518193.4162,42542710788.6900
516.0000,12.8600,185656512.1278,42728367300.8178
517.0000,16.9900,185861504.4690,42914228805.2868
518.0000,42.3000,186475094.7678,43100703900.0546
519.0000,10.0000,186567242.3946,43287271142.4492
520.0000,38.8100,187124491.0548,43474395633.5040
521.0000,22.1700,187413107.9484,43661808741.4524
522.0000,51.1000,188168763.1236,43849977504.5760
523.0000,42.3500,188783160.6090,44038760665.1850
524.0000,16.0500,188972977.8384,44227733643.0234
525.0000,46.8900,189660667.8852,44417394310.9086
526.0000,10.0000,189752815.5120,44607147126.4206
527.0000,17.5000,189966041.1588,44797113167.5794
528.0000,26.5800,190325851.9284,44987439019.5078
529.0000,10.0000,190417999.5552,45177857019.0630
530.0000,55.1000,191238229.6746,45369095248.7376
531.0000,11.5900,191356045.8414,45560451294.5790
532.0000,30.3900,191777364.2448,45752228658.8238
533.0000,42.7500,192398219.2248,45944626878.0486
534.0000,33.3000,192866515.9002,46137493393.9488
535.0000,10.0000,192958663.5270,46330452057.4758
536.0000,19.1000,193197719.1510,46523649776.6268
537.0000,12.0800,193323445.7490,46716973222.3758
538.0000,44.1500,193966901.9592,46910940124.3350
539.0000,19.8500,194218065.3852,47105158189.7202
540.0000,25.2800,194556889.2978,47299715079.0180
541.0000,25.5300,194899749.1446,47494614828.1626
542.0000,29.2600,195302825.1264,47689917653.2890
543.0000,28.2100,195688950.1854,47885606603.4744
544.0000,42.6200,196307706.4800,48081914309.9544
545.0000,37.1100,196837510.7892,48278751820.7436
546.0000,40.8600,197427854.1084,48476179674.8520
547.0000,53.7200,198225805.8720,48674405480.7240
548.0000,13.5900,198375909.5112,48872781390.2352
549.0000,10.0000,198468057.1380,49071249447.3732
550.0000,29.5800,198876299.1150,49270125746.4882
551.0000,20.9600,199145382.0882,49469271128.5764
552.0000,10.0000,199237529.7150,49668508658.2914
553.0000,71.4400,200321548.4802,49868830206.7716
554.0000,35.7500,200829397.3086,50069659604.0802
555.0000,31.4200,201267343.7598,50270926947.8400
556.0000,36.6200,201789237.6384,50472716185.4784
557.0000,10.0000,201881385.2652,50674597570.7436
558.0000,40.7900,202470598.5228,50877068169.2664
559.0000,10.0000,202562746.1496,51079630915.4160
560.0000,26.0600,202914162.1764,51282545077.5924
