Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
66.0000,10.0000,92147.6268,10429379.8008,10429379.8008
67.0000,10.0000,92147.6268,10521527.4276,10521527.4276
68.0000,12.7700,136865.7756,10658393.2032,10658393.2032
69.0000,15.9900,188848.6056,10847241.8088,10847241.8088
70.0000,42.2600,612944.5494,11460186.3582,11460186.3582
71.0000,12.1100,126210.9096,11586397.2678,11586397.2678
72.0000,10.0000,92147.6268,11678544.8946,11678544.8946
73.0000,11.7100,119753.4156,11798298.3102,11798298.3102
74.0000,16.0300,189494.3550,11987792.6652,11987792.6652
75.0000,34.3500,485247.5976,12473040.2628,12473040.2628
76.0000,10.0000,92147.6268,12565187.8896,12565187.8896
77.0000,10.0000,92147.6268,12657335.5164,12657335.5164
78.0000,10.0000,92147.6268,12749483.1432,12749483.1432
79.0000,36.8200,525122.6256,13274605.7688,13274605.7688
80.0000,53.9700,801987.6978,14076593.4666,14076593.4666
81.0000,14.1100,158498.3820,14235091.8486,14235091.8486
82.0000,10.0000,92147.6268,14327239.4754,14327239.4754
83.0000,10.0000,92147.6268,14419387.1022,14419387.1022
84.0000,17.6100,215001.4578,14634388.5600,14634388.5600
85.0000,10.0000,92147.6268,14726536.1868,14726536.1868
86.0000,15.8100,185942.7330,14912478.9198,14912478.9198
87.0000,10.0000,92147.6268,15004626.5466,15004626.5466
88.0000,10.0000,92147.6268,15096774.1734,15096774.1734
89.0000,10.0000,92147.6268,15188921.8002,15188921.8002
90.0000,54.8000,815386.9986,16004308.7988,16004308.7988
91.0000,43.3900,631186.9710,16635495.7698,16635495.7698
92.0000,24.2500,322195.8648,16957691.6346,16957691.6346
93.0000,10.0000,92147.6268,17049839.2614,17049839.2614
94.0000,20.8500,267307.1622,17317146.4236,17317146.4236
95.0000,27.4500,373855.8198,17691002.2434,17691002.2434
96.0000,29.6300,409049.1642,18100051.4076,18100051.4076
97.0000,10.0000,92147.6268,18192199.0344,18192199.0344
98.0000,10.0000,92147.6268,18284346.6612,18284346.6612
99.0000,28.9100,397425.6744,18681772.3356,18681772.3356
100.0000,37.8500,541750.6740,19223523.0096,19223523.0096
101.0000,10.0000,92147.6268,19315670.6364,19315670.6364
102.0000,10.0000,92147.6268,19407818.2632,19407818.2632
103.0000,28.1500,385156.4346,19792974.6978,19792974.6978
104.0000,13.6500,151072.2630,19944046.9608,19944046.9608
105.0000,19.0800,238732.7496,20182779.7104,20182779.7104
106.0000,50.4300,744838.8726,20927618.5830,20927618.5830
107.0000,30.4800,422771.3394,21350389.9224,21350389.9224
108.0000,56.3200,839925.4770,22190315.3994,22190315.3994
109.0000,35.4700,503328.5820,22693643.9814,22693643.9814
110.0000,25.1800,337209.5388,23030853.5202,23030853.5202
111.0000,23.5400,310733.8122,23341587.3324,23341587.3324
112.0000,28.9900,398717.1732,23740304.5056,23740304.5056
113.0000,34.1000,481211.6640,24221516.1696,24221516.1696
114.0000,31.1900,434233.3920,24655749.5616,24655749.5616
115.0000,10.0000,92147.6268,24747897.1884,24747897.1884
116.0000,10.0000,92147.6268,24840044.8152,24840044.8152
117.0000,10.0000,92147.6268,24932192.4420,24932192.4420
118.0000,10.0000,92147.6268,25024340.0688,25024340.0688
119.0000,30.4200,421802.7156,25446142.7844,25446142.7844
120.0000,34.1000,481211.6640,25927354.4484,25927354.4484
121.0000,10.0000,92147.6268,26019502.0752,26019502.0752
122.0000,27.9900,382573.4370,26402075.5122,26402075.5122
123.0000,16.9400,204185.1546,26606260.6668,26606260.6668
124.0000,53.5100,794561.5794,27400822.2462,27400822.2462
125.0000,17.4200,211934.1480,27612756.3942,27612756.3942
126.0000,10.0000,92147.6268,27704904.0210,27704904.0210
127.0000,12.5800,133798.4658,27838702.4868,27838702.4868
128.0000,17.7100,216615.8310,28055318.3178,28055318.3178
129.0000,10.0000,92147.6268,28147465.9446,28147465.9446
130.0000,29.3400,404367.4806,28551833.4252,28551833.4252
131.0000,33.4000,469911.0486,29021744.4738,29021744.4738
132.0000,10.0000,92147.6268,29113892.1006,29113892.1006
133.0000,10.0000,92147.6268,29206039.7274,29206039.7274
134.0000,49.0100,721914.7674,29927954.4948,29927954.4948
135.0000,45.6400,667510.3770,30595464.8718,30595464.8718
136.0000,20.6400,263916.9774,30859381.8492,30859381.8492
137.0000,25.9500,349640.2158,31209022.0650,31209022.0650
138.0000,19.0400,238087.0002,31447109.0652,31447109.0652
139.0000,10.1600,94730.6244,31541839.6896,31541839.6896
140.0000,21.3900,276024.7794,31817864.4690,31817864.4690
141.0000,47.7600,701735.0970,32519599.5660,32519599.5660
142.0000,11.2100,111681.5472,32631281.1132,32631281.1132
143.0000,15.3200,178032.3024,32809313.4156,32809313.4156
144.0000,10.0000,92147.6268,32901461.0424,32901461.0424
145.0000,29.2300,402591.6696,33304052.7120,33304052.7120
146.0000,33.2400,467328.0510,33771380.7630,33771380.7630
147.0000,10.0000,92147.6268,33863528.3898,33863528.3898
148.0000,32.8100,460386.2442,34323914.6340,34323914.6340
149.0000,10.0000,92147.6268,34416062.2608,34416062.2608
150.0000,22.2700,290231.2674,34706293.5282,34706293.5282
151.0000,41.6600,603258.3078,35309551.8360,35309551.8360
152.0000,49.8000,734668.3188,36044220.1548,36044220.1548
153.0000,10.0000,92147.6268,36136367.7816,36136367.7816
154.0000,50.4700,745484.6220,36881852.4036,36881852.4036
155.0000,35.4300,502682.8326,37384535.2362,37384535.2362
156.0000,68.0000,1028484.3132,38413019.5494,38413019.5494
157.0000,24.8400,331720.6686,38744740.2180,38744740.2180
158.0000,40.7200,588083.1960,39332823.4140,39332823.4140
159.0000,53.4500,793592.9550,40126416.3690,40126416.3690
160.0000,10.0000,92147.6268,40218563.9958,40218563.9958
161.0000,11.2200,111842.9850,40330406.9808,40330406.9808
162.0000,15.0000,172866.3066,40503273.2874,40503273.2874
163.0000,10.0000,92147.6268,40595420.9142,40595420.9142
164.0000,31.0700,432296.1438,41027717.0580,41027717.0580
165.0000,54.1400,804732.1326,41832449.1906,41832449.1906
166.0000,20.0100,253746.4242,42086195.6148,42086195.6148
167.0000,15.1300,174964.9926,42261160.6074,42261160.6074
168.0000,35.5300,504297.2064,42765457.8138,42765457.8138
169.0000,28.2800,387255.1206,43152712.9344,43152712.9344
170.0000,35.2100,499131.2106,43651844.1450,43651844.1450
171.0000,25.9500,349640.2158,44001484.3608,44001484.3608
172.0000,29.5900,408403.4148,44409887.7756,44409887.7756
173.0000,31.9300,446179.7568,44856067.5324,44856067.5324
174.0000,36.5600,520925.2542,45376992.7866,45376992.7866
175.0000,10.0000,92147.6268,45469140.4134,45469140.4134
176.0000,26.6800,361425.1428,45830565.5562,45830565.5562
177.0000,23.1000,303630.5682,46134196.1244,46134196.1244
178.0000,49.0300,722237.6418,46856433.7662,46856433.7662
179.0000,22.2600,290069.8302,47146503.5964,47146503.5964
180.0000,50.2700,742255.8744,47888759.4708,47888759.4708
181.0000,33.8200,476691.4176,48365450.8884,48365450.8884
182.0000,61.3100,920482.7196,49285933.6080,49285933.6080
183.0000,49.3100,726757.8882,50012691.4962,50012691.4962
184.0000,47.6600,700120.7238,50712812.2200,50712812.2200
185.0000,38.6500,554665.6626,51267477.8826,51267477.8826
186.0000,44.2400,644909.1468,51912387.0294,51912387.0294
187.0000,65.1400,982313.2284,52894700.2578,52894700.2578
188.0000,39.1700,563060.4054,53457760.6632,53457760.6632
189.0000,30.2800,419542.5924,53877303.2556,53877303.2556
190.0000,45.5400,665896.0032,54543199.2588,54543199.2588
191.0000,32.9400,462484.9302,55005684.1890,55005684.1890
192.0000,33.9700,479112.9780,55484797.1670,55484797.1670
193.0000,21.3200,274894.7184,55759691.8854,55759691.8854
194.0000,39.1400,562576.0932,56322267.9786,56322267.9786
195.0000,39.3200,565481.9658,56887749.9444,56887749.9444
196.0000,29.2300,402591.6696,57290341.6140,57290341.6140
197.0000,42.3700,614720.3604,57905061.9744,57905061.9744
198.0000,10.0000,92147.6268,57997209.6012,57997209.6012
199.0000,15.8000,185781.2958,58182990.8970,58182990.8970
200.0000,39.0800,561607.4688,58744598.3658,58744598.3658
201.0000,30.2800,419542.5924,59164140.9582,59164140.9582
202.0000,17.7100,216615.8310,59380756.7892,59380756.7892
203.0000,54.8800,816678.4974,60197435.2866,60197435.2866
204.0000,22.0200,286195.3332,60483630.6198,60483630.6198
205.0000,57.1500,853324.7784,61336955.3982,61336955.3982
206.0000,69.0000,1044628.0494,62381583.4476,62381583.4476
207.0000,22.4300,292814.2650,62674397.7126,62674397.7126
208.0000,50.3900,744193.1232,63418590.8358,63418590.8358
209.0000,30.6200,425031.4626,63843622.2984,63843622.2984
210.0000,23.7500,314123.9964,64157746.2948,64157746.2948
211.0000,59.7900,895944.2412,65053690.5360,65053690.5360
212.0000,35.9400,510916.1382,65564606.6742,65564606.6742
213.0000,33.4700,471041.1102,66035647.7844,66035647.7844
214.0000,10.0000,92147.6268,66127795.4112,66127795.4112
215.0000,25.4900,342214.0974,66470009.5086,66470009.5086
216.0000,37.5100,536261.8038,67006271.3124,67006271.3124
217.0000,10.0000,92147.6268,67098418.9392,67098418.9392
218.0000,30.7800,427614.4602,67526033.3994,67526033.3994
219.0000,26.9100,365138.2020,67891171.6014,67891171.6014
220.0000,49.9100,736444.1298,68627615.7312,68627615.7312
221.0000,37.2000,531257.2452,69158872.9764,69158872.9764
222.0000,64.9000,978438.7320,70137311.7084,70137311.7084
223.0000,28.0200,383057.7492,70520369.4576,70520369.4576
224.0000,10.0000,92147.6268,70612517.0844,70612517.0844
225.0000,31.1900,434233.3920,71046750.4764,71046750.4764
226.0000,25.2500,338339.6004,71385090.0768,71385090.0768
227.0000,17.3700,211126.9608,71596217.0376,71596217.0376
228.0000,48.3600,711421.3386,72307638.3762,72307638.3762
229.0000,39.7700,572746.6470,72880385.0232,72880385.0232
230.0000,27.7300,378376.0656,73258761.0888,73258761.0888
231.0000,28.3200,387900.8700,73646661.9588,73646661.9588
232.0000,28.7800,395326.9884,74041988.9472,74041988.9472
233.0000,33.5700,472655.4840,74514644.4312,74514644.4312
234.0000,43.6500,635384.3424,75150028.7736,75150028.7736
235.0000,26.9000,364976.7648,75515005.5384,75515005.5384
236.0000,27.3000,371434.2594,75886439.7978,75886439.7978
237.0000,15.3600,178678.0518,76065117.8496,76065117.8496
238.0000,21.0500,270535.9092,76335653.7588,76335653.7588
239.0000,61.9900,931460.4600,77267114.2188,77267114.2188
240.0000,55.0200,818938.6206,78086052.8394,78086052.8394
241.0000,21.1500,272150.2830,78358203.1224,78358203.1224
242.0000,19.2400,241315.7472,78599518.8696,78599518.8696
243.0000,58.4900,874957.3842,79474476.2538,79474476.2538
244.0000,73.9000,1123732.3554,80598208.6092,80598208.6092
245.0000,10.0000,92147.6268,80690356.2360,80690356.2360
246.0000,36.1800,514790.6346,81205146.8706,81205146.8706
247.0000,19.3600,243252.9954,81448399.8660,81448399.8660
248.0000,51.4300,760982.6082,82209382.4742,82209382.4742
249.0000,58.5500,875926.0086,83085308.4828,83085308.4828
250.0000,25.7800,346895.7804,83432204.2632,83432204.2632
251.0000,29.8900,413246.5356,83845450.7988,83845450.7988
252.0000,60.0800,900625.9248,84746076.7236,84746076.7236
253.0000,41.5500,601482.4968,85347559.2204,85347559.2204
254.0000,39.6600,570970.8360,85918530.0564,85918530.0564
255.0000,22.5400,294590.0760,86213120.1324,86213120.1324
256.0000,23.6300,312186.7482,86525306.8806,86525306.8806
257.0000,37.8600,541912.1112,87067218.9918,87067218.9918
258.0000,40.1800,579365.5788,87646584.5706,87646584.5706
259.0000,58.4500,874311.6348,88520896.2054,88520896.2054
260.0000,74.2100,1128736.9140,89649633.1194,89649633.1194
261.0000,43.1800,627796.7868,90277429.9062,90277429.9062
262.0000,24.6500,328653.3588,90606083.2650,90606083.2650
263.0000,17.7500,217261.5804,90823344.8454,90823344.8454
264.0000,45.9400,672353.4978,91495698.3432,91495698.3432
265.0000,25.5200,342698.4090,91838396.7522,91838396.7522
266.0000,16.7800,201602.1570,92039998.9092,92039998.9092
267.0000,33.7900,476207.1060,92516206.0152,92516206.0152
268.0000,32.2700,451668.6270,92967874.6422,92967874.6422
269.0000,45.5700,666380.3154,93634254.9576,93634254.9576
270.0000,10.0000,92147.6268,93726402.5844,93726402.5844
271.0000,48.2800,710129.8398,94436532.4242,94436532.4242
272.0000,37.5600,537068.9904,94973601.4146,94973601.4146
273.0000,52.7000,781485.1530,95755086.5676,95755086.5676
274.0000,45.2400,661052.8824,96416139.4500,96416139.4500
275.0000,42.5500,617626.2330,97033765.6830,97033765.6830
276.0000,25.5500,343182.7212,97376948.4042,97376948.4042
277.0000,53.4000,792785.7684,98169734.1726,98169734.1726
278.0000,36.8000,524799.7512,98694533.9238,98694533.9238
279.0000,35.8300,509140.3272,99203674.2510,99203674.2510
280.0000,10.0000,92147.6268,99295821.8778,99295821.8778
281.0000,39.4600,567742.0890,99863563.9668,99863563.9668
282.0000,39.4600,567742.0890,100431306.0558,100431306.0558
283.0000,10.0000,92147.6268,100523453.6826,100523453.6826
284.0000,71.3500,1082565.8292,101606019.5118,101606019.5118
285.0000,46.2000,676550.8692,102282570.3810,102282570.3810
286.0000,23.5700,311218.1238,102593788.5048,102593788.5048
287.0000,55.5500,827494.8006,103421283.3054,103421283.3054
288.0000,27.0100,366752.5758,103788035.8812,103788035.8812
289.0000,47.9400,704640.9696,104492676.8508,104492676.8508
290.0000,57.7000,862203.8328,105354880.6836,105354880.6836
291.0000,20.4300,260526.7932,105615407.4768,105615407.4768
292.0000,63.5600,956806.1256,106572213.6024,106572213.6024
293.0000,10.0000,92147.6268,106664361.2292,106664361.2292
294.0000,51.4000,760498.2960,107424859.5252,107424859.5252
295.0000,45.8100,670254.8124,108095114.3376,108095114.3376
296.0000,10.0000,92147.6268,108187261.9644,108187261.9644
297.0000,49.0000,721753.3302,108909015.2946,108909015.2946
298.0000,41.4600,600029.5608,109509044.8554,109509044.8554
299.0000,36.1600,514467.7602,110023512.6156,110023512.6156
300.0000,32.9000,461839.1808,110485351.7964,110485351.7964
301.0000,52.1400,772444.6608,111257796.4572,111257796.4572
302.0000,43.6500,635384.3424,111893180.7996,111893180.7996
303.0000,51.5300,762596.9820,112655777.7816,112655777.7816
304.0000,49.9900,737735.6286,113393513.4102,113393513.4102
305.0000,61.8900,929846.0868,114323359.4970,114323359.4970
306.0000,44.0500,641841.8370,114965201.3340,114965201.3340
307.0000,47.9700,705125.2818,115670326.6158,115670326.6158
308.0000,45.5300,665734.5660,116336061.1818,116336061.1818
309.0000,17.7400,217100.1432,116553161.3250,116553161.3250
310.0000,42.7600,621016.4172,117174177.7422,117174177.7422
311.0000,25.9900,350285.9652,117524463.7074,117524463.7074
312.0000,84.6900,1297923.2670,118822386.9744,118822386.9744
313.0000,25.4100,340922.5980,119163309.5724,119163309.5724
314.0000,41.9100,607294.2420,119770603.8144,119770603.8144
315.0000,33.4400,470556.7980,120241160.6124,120241160.6124
316.0000,53.6000,796014.5154,121037175.1278,121037175.1278
317.0000,36.8900,526252.6872,121563427.8150,121563427.8150
318.0000,48.6900,716748.7716,122280176.5866,122280176.5866
319.0000,49.7600,734022.5694,123014199.1560,123014199.1560
320.0000,10.0000,92147.6268,123106346.7828,123106346.7828
321.0000,16.5800,198373.4094,123304720.1922,123304720.1922
322.0000,17.8300,218553.0798,123523273.2720,123523273.2720
323.0000,58.3700,873020.1360,124396293.4080,124396293.4080
324.0000,49.9300,736767.0042,125133060.4122,125133060.4122
325.0000,45.8500,670900.5618,125803960.9740,125803960.9740
326.0000,58.2800,871567.2000,126675528.1740,126675528.1740
327.0000,12.7100,135897.1512,126811425.3252,126811425.3252
328.0000,35.4300,502682.8326,127314108.1578,127314108.1578
329.0000,11.2900,112973.0460,127427081.2038,127427081.2038
330.0000,66.1100,997972.6524,128425053.8562,128425053.8562
331.0000,71.3000,1081758.6420,129506812.4982,129506812.4982
332.0000,21.8900,284096.6478,129790909.1460,129790909.1460
333.0000,74.3400,1130835.5994,130921744.7454,130921744.7454
334.0000,39.6800,571293.7104,131493038.4558,131493038.4558
335.0000,32.4100,453928.7502,131946967.2060,131946967.2060
336.0000,14.1300,158821.2564,132105788.4624,132105788.4624
337.0000,29.2500,402914.5446,132508703.0070,132508703.0070
338.0000,36.2900,516566.4456,133025269.4526,133025269.4526
339.0000,11.2900,112973.0460,133138242.4986,133138242.4986
340.0000,37.7200,539651.9880,133677894.4866,133677894.4866
341.0000,20.4700,261172.5426,133939067.0292,133939067.0292
342.0000,40.1900,579527.0160,134518594.0452,134518594.0452
343.0000,99.5600,1537980.6210,136056574.6662,136056574.6662
344.0000,42.6000,618433.4196,136675008.0858,136675008.0858
345.0000,39.9800,576136.8312,137251144.9170,137251144.9170
346.0000,48.4200,712389.9630,137963534.8800,137963534.8800
347.0000,30.2900,419704.0296,138383238.9096,138383238.9096
348.0000,19.0100,237602.6880,138620841.5976,138620841.5976
349.0000,51.8900,768408.7266,139389250.3242,139389250.3242
350.0000,46.8400,686882.8602,140076133.1844,140076133.1844
351.0000,28.6700,393551.1774,140469684.3618,140469684.3618
352.0000,18.6500,231790.9428,140701475.3046,140701475.3046
353.0000,42.9000,623276.5404,141324751.8450,141324751.8450
354.0000,35.9200,510593.2632,141835345.1082,141835345.1082
355.0000,38.2700,548531.0430,142383876.1512,142383876.1512
356.0000,22.6600,296527.3242,142680403.4754,142680403.4754
357.0000,54.5100,810705.3150,143491108.7904,143491108.7904
358.0000,16.8500,202732.2186,143693841.0090,143693841.0090
359.0000,33.2100,466843.7388,144160684.7478,144160684.7478
360.0000,26.9600,365945.3892,144526630.1370,144526630.1370
361.0000,55.3600,824427.4908,145351057.6278,145351057.6278
362.0000,26.3300,355774.8354,145706832.4632,145706832.4632
363.0000,32.4800,455058.8118,146161891.2750,146161891.2750
364.0000,42.3200,613913.1738,146775804.4488,146775804.4488
365.0000,10.0000,92147.6268,146867952.0756,146867952.0756
366.0000,89.8200,1380740.6322,148248692.7078,148248692.7078
367.0000,49.5500,730632.3846,148979325.0924,148979325.0924
368.0000,34.7400,491543.6550,149470868.7474,149470868.7474
369.0000,59.0500,883997.8764,150354866.6238,150354866.6238
370.0000,35.4000,502198.5204,150857065.1442,150857065.1442
371.0000,68.0800,1029775.8126,151886840.9568,151886840.9568
372.0000,19.9200,252293.4876,152139134.4444,152139134.4444
373.0000,56.3300,840086.9148,152979221.3592,152979221.3592
374.0000,89.9500,1382839.3182,154362060.6774,154362060.6774
375.0000,54.1100,804247.8210,155166308.4984,155166308.4984
376.0000,10.0000,92147.6268,155258456.1252,155258456.1252
377.0000,40.0200,576782.5806,155835238.7058,155835238.7058
378.0000,36.0100,512046.1998,156347284.9056,156347284.9056
379.0000,42.0700,609877.2396,156957162.1452,156957162.1452
380.0000,43.2400,628765.4106,157585927.5558,157585927.5558
381.0000,41.1800,595509.3144,158181436.8702,158181436.8702
382.0000,46.6500,683815.5504,158865252.4206,158865252.4206
383.0000,51.9800,769861.6632,159635114.0838,159635114.0838
384.0000,44.0300,641518.9620,160276633.0458,160276633.0458
385.0000,31.5400,439883.7000,160716516.7458,160716516.7458
386.0000,51.7600,766310.0412,161482826.7870,161482826.7870
387.0000,40.2700,580818.5148,162063645.3018,162063645.3018
388.0000,53.7200,797951.7636,162861597.0654,162861597.0654
389.0000,42.8500,622469.3538,163484066.4192,163484066.4192
390.0000,44.6200,651043.7664,164135110.1856,164135110.1856
391.0000,34.0600,480565.9146,164615676.1002,164615676.1002
392.0000,85.5500,1311806.8800,165927482.9802,165927482.9802
393.0000,64.1800,966815.2422,166894298.2224,166894298.2224
394.0000,51.2700,758399.6106,167652697.8330,167652697.8330
395.0000,54.2700,806830.8186,168459528.6516,168459528.6516
396.0000,34.2400,483471.7872,168943000.4388,168943000.4388
397.0000,42.4200,615527.5470,169558527.9858,169558527.9858
398.0000,29.0500,399685.7970,169958213.7828,169958213.7828
399.0000,10.4100,98766.5586,170056980.3414,170056980.3414
400.0000,20.7800,266177.1006,170323157.4420,170323157.4420
401.0000,42.3300,614074.6110,170937232.0530,170937232.0530
402.0000,59.9600,898688.6760,171835920.7290,171835920.7290
403.0000,53.1100,788104.0848,172624024.8138,172624024.8138
404.0000,66.2900,1000878.5250,173624903.3388,173624903.3388
405.0000,36.6600,522539.6280,174147442.9668,174147442.9668
406.0000,29.5100,407111.9160,174554554.8828,174554554.8828
407.0000,66.3500,1001847.1488,175556402.0316,175556402.0316
408.0000,55.1700,821360.1810,176377762.2126,176377762.2126
409.0000,59.8100,896267.1156,177274029.3282,177274029.3282
410.0000,23.9900,317998.4934,177592027.8216,177592027.8216
411.0000,62.9200,946474.1346,178538501.9562,178538501.9562
412.0000,51.2200,757592.4240,179296094.3802,179296094.3802
413.0000,26.9100,365138.2020,179661232.5822,179661232.5822
414.0000,16.3800,195144.6624,179856377.2446,179856377.2446
415.0000,54.3800,808606.6296,180664983.8742,180664983.8742
416.0000,25.1100,336079.4772,181001063.3514,181001063.3514
417.0000,10.0000,92147.6268,181093210.9782,181093210.9782
418.0000,55.3300,823943.1786,181917154.1568,181917154.1568
419.0000,31.9200,446018.3196,182363172.4764,182363172.4764
420.0000,46.7700,685752.7986,183048925.2750,183048925.2750
421.0000,53.6300,796498.8276,183845424.1026,183845424.1026
422.0000,10.8300,105546.9276,183950971.0302,183950971.0302
423.0000,27.8400,380151.8766,184331122.9068,184331122.9068
424.0000,60.8500,913056.6012,185244179.5080,185244179.5080
425.0000,10.0000,92147.6268,185336327.1348,185336327.1348
426.0000,42.6300,618917.7318,185955244.8666,185955244.8666
427.0000,39.3900,566612.0274,186521856.8940,186521856.8940
428.0000,19.9800,253262.1120,186775119.0060,186775119.0060
429.0000,71.4300,1083857.3280,187858976.3340,187858976.3340
430.0000,18.8600,235181.1276,188094157.4616,188094157.4616
431.0000,43.5100,633124.2192,188727281.6808,188727281.6808
432.0000,25.0600,335272.2906,189062553.9714,189062553.9714
433.0000,26.1800,353353.2750,189415907.2464,189415907.2464
434.0000,29.8100,411955.0368,189827862.2832,189827862.2832
435.0000,31.0300,431650.3944,190259512.6776,190259512.6776
436.0000,25.0100,334465.1040,190593977.7816,190593977.7816
437.0000,18.0800,222589.0134,190816566.7950,190816566.7950
438.0000,25.8400,347864.4048,191164431.1998,191164431.1998
439.0000,29.0900,400331.5464,191564762.7462,191564762.7462
440.0000,53.5000,794400.1416,192359162.8878,192359162.8878
441.0000,18.6700,232113.8178,192591276.7056,192591276.7056
442.0000,43.5400,633608.5314,193224885.2370,193224885.2370
443.0000,30.6700,425838.6492,193650723.8862,193650723.8862
444.0000,36.0400,512530.5114,194163254.3976,194163254.3976
445.0000,29.9900,414860.9088,194578115.3064,194578115.3064
446.0000,19.5200,245835.9936,194823951.3000,194823951.3000
447.0000,49.9100,736444.1298,195560395.4298,195560395.4298
448.0000,43.9900,640873.2126,196201268.6424,196201268.6424
449.0000,10.0000,92147.6268,196293416.2692,196293416.2692
450.0000,57.1800,853809.0900,197147225.3592,197147225.3592
451.0000,30.6500,425515.7748,197572741.1340,197572741.1340
452.0000,42.6900,619886.3562,198192627.4902,198192627.4902
453.0000,61.0100,915639.5988,199108267.0890,199108267.0890
454.0000,34.7100,491059.3428,199599326.4318,199599326.4318
455.0000,37.5500,536907.5532,200136233.9850,200136233.9850
456.0000,66.8200,1009434.7050,201145668.6900,201145668.6900
457.0000,53.4900,794238.7044,201939907.3944,201939907.3944
458.0000,28.1800,385640.7468,202325548.1412,202325548.1412
459.0000,41.3000,597446.5632,202922994.7044,202922994.7044
460.0000,38.5200,552566.9766,203475561.6810,203475561.6810
461.0000,46.8500,687044.2974,204162605.9784,204162605.9784
462.0000,23.3800,308150.8140,204470756.7924,204470756.7924
