Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
39.0000,30.3200,420188.3418,6267772.7670,6267772.7670
40.0000,10.0000,92147.6268,6359920.3938,6359920.3938
41.0000,14.5900,166247.3748,6526167.7686,6526167.7686
42.0000,19.1500,239862.8112,6766030.5798,6766030.5798
43.0000,25.2800,338823.9126,7104854.4924,7104854.4924
44.0000,10.0000,92147.6268,7197002.1192,7197002.1192
45.0000,10.0000,92147.6268,7289149.7460,7289149.7460
46.0000,22.9400,301047.5706,7590197.3166,7590197.3166
47.0000,23.2300,305729.2536,7895926.5702,7895926.5702
48.0000,15.3100,177870.8652,8073797.4354,8073797.4354
49.0000,20.5100,261818.2920,8335615.7274,8335615.7274
50.0000,18.0900,222750.4512,8558366.1786,8558366.1786
51.0000,15.8300,186265.6074,8744631.7860,8744631.7860
52.0000,10.0000,92147.6268,8836779.4128,8836779.4128
53.0000,16.5400,197727.6600,9034507.0728,9034507.0728
54.0000,10.6100,101995.3056,9136502.3784,9136502.3784
55.0000,10.0000,92147.6268,9228650.0052,9228650.0052
56.0000,17.4500,212418.4596,9441068.4648,9441068.4648
57.0000,16.4100,195628.9746,9636697.4394,9636697.4394
58.0000,20.9800,269405.8476,9906103.2870,9906103.2870
59.0000,16.7700,201440.7192,10107544.0062,10107544.0062
60.0000,37.5500,536907.5532,10644451.5594,10644451.5594
61.0000,15.0100,173027.7444,10817479.3038,10817479.3038
62.0000,26.0900,351900.3390,11169379.6428,11169379.6428
63.0000,21.7600,281997.9618,11451377.6046,11451377.6046
64.0000,10.0000,92147.6268,11543525.2314,11543525.2314
65.0000,25.3700,340276.8486,11883802.0800,11883802.0800
66.0000,11.7200,119914.8528,12003716.9328,12003716.9328
67.0000,29.6000,408564.8520,12412281.7848,12412281.7848
68.0000,35.8700,509786.0766,12922067.8614,12922067.8614
69.0000,23.7600,314285.4342,13236353.2956,13236353.2956
70.0000,25.9400,349478.7786,13585832.0742,13585832.0742
71.0000,30.1000,416636.7198,14002468.7940,14002468.7940
72.0000,24.6600,328814.7960,14331283.5900,14331283.5900
73.0000,19.2200,240992.8728,14572276.4628,14572276.4628
74.0000,18.9500,236634.0636,14808910.5264,14808910.5264
75.0000,15.5300,181422.4866,14990333.0130,14990333.0130
76.0000,10.0000,92147.6268,15082480.6398,15082480.6398
77.0000,26.6800,361425.1428,15443905.7826,15443905.7826
78.0000,26.0200,350770.2774,15794676.0600,15794676.0600
79.0000,19.1200,239378.4990,16034054.5590,16034054.5590
80.0000,20.5700,262786.9164,16296841.4754,16296841.4754
81.0000,15.1600,175449.3048,16472290.7802,16472290.7802
82.0000,47.4300,696407.6646,17168698.4448,17168698.4448
83.0000,43.2400,628765.4106,17797463.8554,17797463.8554
84.0000,21.5100,277962.0282,18075425.8836,18075425.8836
85.0000,39.5600,569356.4622,18644782.3458,18644782.3458
86.0000,28.3300,388062.3072,19032844.6530,19032844.6530
87.0000,31.1600,433749.0804,19466593.7334,19466593.7334
88.0000,29.3000,403721.7312,19870315.4646,19870315.4646
89.0000,32.0800,448601.3172,20318916.7818,20318916.7818
90.0000,21.7100,281190.7752,20600107.5570,20600107.5570
91.0000,27.9200,381443.3754,20981550.9324,20981550.9324
92.0000,16.2600,193207.4142,21174758.3466,21174758.3466
93.0000,24.1500,320581.4910,21495339.8376,21495339.8376
94.0000,10.0000,92147.6268,21587487.4644,21587487.4644
95.0000,43.3200,630056.9094,22217544.3738,22217544.3738
96.0000,27.0600,367559.7624,22585104.1362,22585104.1362
97.0000,21.2800,274248.9684,22859353.1046,22859353.1046
98.0000,32.7200,458933.3082,23318286.4128,23318286.4128
99.0000,29.5000,406950.4782,23725236.8910,23725236.8910
100.0000,40.2400,580334.2026,24305571.0936,24305571.0936
101.0000,31.6800,442143.8226,24747714.9162,24747714.9162
102.0000,25.3300,339631.0992,25087346.0154,25087346.0154
103.0000,38.1600,546755.2320,25634101.2474,25634101.2474
104.0000,21.1200,271665.9708,25905767.2182,25905767.2182
105.0000,43.7100,636352.9668,26542120.1850,26542120.1850
106.0000,22.7400,297818.8230,26839939.0080,26839939.0080
107.0000,43.7300,636675.8412,27476614.8492,27476614.8492
108.0000,36.4000,518342.2566,27994957.1058,27994957.1058
109.0000,44.6000,650720.8914,28645677.9972,28645677.9972
110.0000,23.2400,305890.6914,28951568.6886,28951568.6886
111.0000,40.0200,576782.5806,29528351.2692,29528351.2692
112.0000,40.5800,585823.0728,30114174.3420,30114174.3420
113.0000,34.3200,484763.2860,30598937.6280,30598937.6280
114.0000,38.8200,557410.0974,31156347.7254,31156347.7254
115.0000,39.2800,564836.2164,31721183.9418,31721183.9418
116.0000,49.6400,732085.3212,32453269.2630,32453269.2630
117.0000,36.2500,515920.6962,32969189.9592,32969189.9592
118.0000,15.7400,184812.6714,33154002.6306,33154002.6306
119.0000,43.9400,640066.0260,33794068.6566,33794068.6566
120.0000,41.6600,603258.3078,34397326.9644,34397326.9644
121.0000,45.0000,657178.3860,35054505.3504,35054505.3504
122.0000,29.8900,413246.5356,35467751.8860,35467751.8860
123.0000,38.9800,559993.0956,36027744.9816,36027744.9816
124.0000,26.5600,359487.8946,36387232.8762,36387232.8762
125.0000,47.1300,691564.5438,37078797.4200,37078797.4200
126.0000,33.7800,476045.6682,37554843.0882,37554843.0882
127.0000,35.2000,498969.7734,38053812.8616,38053812.8616
128.0000,40.0800,577751.2050,38631564.0666,38631564.0666
129.0000,43.6800,635868.6546,39267432.7212,39267432.7212
130.0000,42.0300,609231.4902,39876664.2114,39876664.2114
131.0000,48.8800,719816.0814,40596480.2928,40596480.2928
132.0000,38.8600,558055.8474,41154536.1402,41154536.1402
133.0000,44.1600,643617.6480,41798153.7882,41798153.7882
134.0000,30.8800,429228.8340,42227382.6222,42227382.6222
135.0000,43.5600,633931.4064,42861314.0286,42861314.0286
136.0000,41.9200,607455.6792,43468769.7078,43468769.7078
137.0000,48.5600,714650.0862,44183419.7940,44183419.7940
138.0000,38.8200,557410.0974,44740829.8914,44740829.8914
139.0000,35.0700,496871.0880,45237700.9794,45237700.9794
140.0000,55.3100,823620.3042,46061321.2836,46061321.2836
141.0000,47.2100,692856.0426,46754177.3262,46754177.3262
142.0000,44.9900,657016.9488,47411194.2750,47411194.2750
143.0000,45.9800,672999.2472,48084193.5222,48084193.5222
144.0000,35.8000,508656.0150,48592849.5372,48592849.5372
145.0000,50.4900,745807.4964,49338657.0336,49338657.0336
146.0000,49.8900,736121.2548,50074778.2884,50074778.2884
147.0000,53.7300,798113.2008,50872891.4892,50872891.4892
148.0000,25.1700,337048.1016,51209939.5908,51209939.5908
149.0000,52.3000,775027.6584,51984967.2492,51984967.2492
150.0000,40.9300,591473.3808,52576440.6300,52576440.6300
151.0000,40.4300,583401.5124,53159842.1424,53159842.1424
152.0000,40.5200,584854.4490,53744696.5914,53744696.5914
153.0000,34.2100,482987.4750,54227684.0664,54227684.0664
154.0000,43.9600,640388.9004,54868072.9668,54868072.9668
155.0000,45.9800,672999.2472,55541072.2140,55541072.2140
156.0000,53.3700,792301.4562,56333373.6702,56333373.6702
157.0000,47.2200,693017.4798,57026391.1500,57026391.1500
158.0000,51.9000,768570.1644,57794961.3144,57794961.3144
159.0000,52.2200,773736.1596,58568697.4740,58568697.4740
160.0000,53.9100,801019.0734,59369716.5474,59369716.5474
161.0000,60.6000,909020.6670,60278737.2144,60278737.2144
162.0000,41.1600,595186.4400,60873923.6544,60873923.6544
163.0000,54.2500,806507.9436,61680431.5980,61680431.5980
164.0000,46.4500,680586.8034,62361018.4014,62361018.4014
165.0000,43.9400,640066.0260,63001084.4274,63001084.4274
166.0000,41.8700,606648.4926,63607732.9200,63607732.9200
167.0000,58.8700,881092.0038,64488824.9238,64488824.9238
168.0000,47.7200,701089.3476,65189914.2714,65189914.2714
169.0000,50.4300,744838.8726,65934753.1440,65934753.1440
170.0000,35.2100,499131.2106,66433884.3546,66433884.3546
171.0000,36.8900,526252.6872,66960137.0418,66960137.0418
172.0000,44.9300,656048.3244,67616185.3662,67616185.3662
173.0000,46.5500,682201.1766,68298386.5428,68298386.5428
174.0000,46.7900,686075.6736,68984462.2164,68984462.2164
175.0000,48.5600,714650.0862,69699112.3026,69699112.3026
176.0000,42.2700,613105.9866,70312218.2892,70312218.2892
177.0000,59.5800,892554.0564,71204772.3456,71204772.3456
178.0000,43.9800,640711.7754,71845484.1210,71845484.1210
179.0000,46.1100,675097.9332,72520582.0542,72520582.0542
180.0000,52.8800,784391.0256,73304973.0798,73304973.0798
181.0000,54.6400,812804.0010,74117777.0808,74117777.0808
182.0000,36.2900,516566.4456,74634343.5264,74634343.5264
183.0000,30.7300,426807.2736,75061150.8000,75061150.8000
184.0000,60.5500,908213.4804,75969364.2804,75969364.2804
185.0000,52.6900,781323.7158,76750687.9962,76750687.9962
186.0000,36.5600,520925.2542,77271613.2504,77271613.2504
187.0000,64.0300,964393.6818,78236006.9322,78236006.9322
188.0000,54.1600,805055.0076,79041061.9398,79041061.9398
189.0000,59.8700,897235.7400,79938297.6798,79938297.6798
190.0000,52.0600,771153.1620,80709450.8418,80709450.8418
191.0000,61.8600,929361.7746,81638812.6164,81638812.6164
192.0000,54.3000,807315.1308,82446127.7472,82446127.7472
193.0000,52.9500,785521.0872,83231648.8344,83231648.8344
194.0000,71.5900,1086440.3256,84318089.1600,84318089.1600
195.0000,61.5200,923872.9044,85241962.0644,85241962.0644
196.0000,36.3100,516889.3206,85758851.3850,85758851.3850
197.0000,62.6600,942276.7632,86701128.1482,86701128.1482
198.0000,80.7300,1233994.0722,87935122.2204,87935122.2204
199.0000,55.1000,820230.1194,88755352.3398,88755352.3398
200.0000,57.9300,865916.8920,89621269.2318,89621269.2318
201.0000,40.2400,580334.2026,90201603.4344,90201603.4344
202.0000,65.9800,995873.9670,91197477.4014,91197477.4014
203.0000,44.0500,641841.8370,91839319.2384,91839319.2384
204.0000,53.0500,787135.4604,92626454.6988,92626454.6988
205.0000,62.2100,935012.0820,93561466.7808,93561466.7808
206.0000,55.0100,818777.1834,94380243.9642,94380243.9642
207.0000,62.6800,942599.6382,95322843.6024,95322843.6024
208.0000,47.4600,696891.9768,96019735.5792,96019735.5792
209.0000,64.2000,967138.1166,96986873.6958,96986873.6958
210.0000,68.1500,1030905.8736,98017779.5694,98017779.5694
211.0000,57.1600,853486.2156,98871265.7850,98871265.7850
212.0000,46.3400,678810.9924,99550076.7774,99550076.7774
213.0000,62.1100,933397.7088,100483474.4862,100483474.4862
214.0000,62.1800,934527.7698,101418002.2560,101418002.2560
215.0000,66.6000,1005883.0830,102423885.3390,102423885.3390
216.0000,71.6000,1086601.7628,103510487.1018,103510487.1018
217.0000,63.9100,962456.4330,104472943.5348,104472943.5348
218.0000,63.0900,949218.5700,105422162.1048,105422162.1048
219.0000,57.9100,865594.0176,106287756.1224,106287756.1224
220.0000,60.0000,899334.4254,107187090.5478,107187090.5478
221.0000,58.2100,870437.1384,108057527.6862,108057527.6862
222.0000,62.0600,932590.5216,108990118.2078,108990118.2078
223.0000,51.5100,762274.1070,109752392.3148,109752392.3148
224.0000,73.2700,1113561.8022,110865954.1170,110865954.1170
225.0000,63.0700,948895.6950,111814849.8120,111814849.8120
226.0000,71.8100,1089991.9476,112904841.7596,112904841.7596
227.0000,42.1800,611653.0506,113516494.8102,113516494.8102
228.0000,53.2500,790364.2080,114306859.0182,114306859.0182
229.0000,58.1300,869145.6396,115176004.6578,115176004.6578
230.0000,68.4900,1036394.7438,116212399.4016,116212399.4016
231.0000,56.9300,849773.1564,117062172.5580,117062172.5580
232.0000,64.7300,975694.2966,118037866.8546,118037866.8546
233.0000,58.9000,881576.3160,118919443.1706,118919443.1706
234.0000,72.6100,1102906.9362,120022350.1068,120022350.1068
235.0000,81.4700,1245940.4370,121268290.5438,121268290.5438
236.0000,62.8100,944698.3236,122212988.8674,122212988.8674
237.0000,59.2500,887226.6234,123100215.4908,123100215.4908
238.0000,45.7200,668801.8758,123769017.3666,123769017.3666
239.0000,65.5000,988124.9736,124757142.3402,124757142.3402
240.0000,67.5200,1020735.3204,125777877.6606,125777877.6606
241.0000,55.5800,827979.1128,126605856.7734,126605856.7734
242.0000,66.8400,1009757.5800,127615614.3534,127615614.3534
243.0000,72.3900,1099355.3142,128714969.6676,128714969.6676
244.0000,61.2500,919514.0958,129634483.7634,129634483.7634
245.0000,55.5000,826687.6140,130461171.3774,130461171.3774
246.0000,64.2900,968591.0532,131429762.4306,131429762.4306
247.0000,63.8100,960842.0598,132390604.4904,132390604.4904
248.0000,57.1800,853809.0900,133244413.5804,133244413.5804
249.0000,58.1400,869307.0768,134113720.6572,134113720.6572
250.0000,67.5500,1021219.6320,135134940.2892,135134940.2892
251.0000,73.8000,1122117.9822,136257058.2714,136257058.2714
252.0000,55.3600,824427.4908,137081485.7622,137081485.7622
253.0000,72.7700,1105489.9338,138186975.6960,138186975.6960
254.0000,58.5400,875764.5714,139062740.2674,139062740.2674
255.0000,57.9600,866401.2042,139929141.4716,139929141.4716
256.0000,48.1900,708676.9038,140637818.3754,140637818.3754
257.0000,67.6500,1022834.0058,141660652.3812,141660652.3812
258.0000,72.2900,1097740.9410,142758393.3222,142758393.3222
259.0000,77.0800,1175069.4360,143933462.7582,143933462.7582
260.0000,64.4300,970851.1758,144904313.9340,144904313.9340
261.0000,64.1200,965846.6178,145870160.5518,145870160.5518
262.0000,66.6800,1007174.5818,146877335.1336,146877335.1336
263.0000,68.8800,1042690.8012,147920025.9348,147920025.9348
264.0000,80.8200,1235447.0088,149155472.9436,149155472.9436
265.0000,66.2500,1000232.7756,150155705.7192,150155705.7192
266.0000,71.8200,1090153.3848,151245859.1040,151245859.1040
267.0000,76.8500,1171356.3768,152417215.4808,152417215.4808
268.0000,49.3000,726596.4510,153143811.9318,153143811.9318
269.0000,70.0600,1061740.4094,154205552.3412,154205552.3412
270.0000,59.0000,883190.6898,155088743.0310,155088743.0310
271.0000,54.9700,818131.4334,155906874.4644,155906874.4644
272.0000,79.1300,1208164.0950,157115038.5594,157115038.5594
273.0000,70.8800,1074978.2730,158190016.8324,158190016.8324
274.0000,66.9600,1011694.8282,159201711.6606,159201711.6606
275.0000,69.9800,1060448.9106,160262160.5712,160262160.5712
276.0000,77.1800,1176683.8098,161438844.3810,161438844.3810
277.0000,68.0800,1029775.8126,162468620.1936,162468620.1936
278.0000,67.8100,1025417.0034,163494037.1970,163494037.1970
279.0000,70.9400,1075946.8974,164569984.0944,164569984.0944
280.0000,80.1400,1224469.2684,165794453.3628,165794453.3628
281.0000,63.9600,963263.6202,166757716.9830,166757716.9830
282.0000,77.7900,1186531.4886,167944248.4716,167944248.4716
283.0000,65.9900,996035.4042,168940283.8758,168940283.8758
284.0000,67.6600,1022995.4430,169963279.3188,169963279.3188
285.0000,66.4800,1003945.8348,170967225.1536,170967225.1536
286.0000,62.7000,942922.5126,171910147.6662,171910147.6662
287.0000,67.8100,1025417.0034,172935564.6696,172935564.6696
288.0000,62.2800,936142.1436,173871706.8132,173871706.8132
289.0000,66.5600,1005237.3336,174876944.1468,174876944.1468
290.0000,47.5500,698344.9128,175575289.0596,175575289.0596
291.0000,55.2500,822651.6798,176397940.7394,176397940.7394
292.0000,68.5100,1036717.6188,177434658.3582,177434658.3582
293.0000,57.1000,852517.5912,178287175.9494,178287175.9494
294.0000,62.9400,946797.0096,179233972.9590,179233972.9590
295.0000,53.7600,798597.5130,180032570.4720,180032570.4720
296.0000,68.6700,1039300.6164,181071871.0884,181071871.0884
297.0000,57.5500,859782.2724,181931653.3608,181931653.3608
298.0000,53.7200,797951.7636,182729605.1244,182729605.1244
299.0000,59.5400,891908.3070,183621513.4314,183621513.4314
300.0000,65.3700,986026.2876,184607539.7190,184607539.7190
301.0000,82.4600,1261922.7354,185869462.4544,185869462.4544
302.0000,76.9700,1173293.6250,187042756.0794,187042756.0794
303.0000,60.9000,913863.7878,187956619.8672,187956619.8672
304.0000,64.3900,970205.4264,188926825.2936,188926825.2936
305.0000,68.5400,1037201.9310,189964027.2246,189964027.2246
306.0000,74.1300,1127445.4152,191091472.6398,191091472.6398
307.0000,57.8600,864786.8304,191956259.4702,191956259.4702
308.0000,59.3600,889002.4344,192845261.9046,192845261.9046
309.0000,65.7700,992483.7822,193837745.6868,193837745.6868
310.0000,60.3200,904500.4212,194742246.1080,194742246.1080
311.0000,80.1000,1223823.5190,195966069.6270,195966069.6270
312.0000,56.5400,843477.0990,196809546.7260,196809546.7260
313.0000,71.4200,1083695.8902,197893242.6162,197893242.6162
314.0000,66.7700,1008627.5184,198901870.1346,198901870.1346
315.0000,74.5000,1133418.5970,200035288.7316,200035288.7316
316.0000,78.6600,1200576.5388,201235865.2704,201235865.2704
317.0000,74.7600,1137615.9684,202373481.2388,202373481.2388
318.0000,70.9000,1075301.1480,203448782.3868,203448782.3868
319.0000,66.6200,1006205.9580,204454988.3448,204454988.3448
320.0000,71.7100,1088377.5738,205543365.9186,205543365.9186
321.0000,72.0500,1093866.4440,206637232.3626,206637232.3626
322.0000,63.3300,953093.0664,207590325.4290,207590325.4290
323.0000,65.4900,987963.5364,208578288.9654,208578288.9654
324.0000,73.2600,1113400.3644,209691689.3298,209691689.3298
325.0000,73.7800,1121795.1072,210813484.4370,210813484.4370
326.0000,73.4700,1116790.5492,211930274.9862,211930274.9862
327.0000,71.0100,1077076.9590,213007351.9452,213007351.9452
328.0000,64.9000,978438.7320,213985790.6772,213985790.6772
329.0000,68.5100,1036717.6188,215022508.2960,215022508.2960
330.0000,74.6200,1135355.8458,216157864.1418,216157864.1418
331.0000,65.0800,981344.6046,217139208.7464,217139208.7464
332.0000,70.7400,1072718.1498,218211926.8962,218211926.8962
333.0000,75.8500,1155212.6406,219367139.5368,219367139.5368
334.0000,71.8100,1089991.9476,220457131.4844,220457131.4844
335.0000,69.4200,1051408.4184,221508539.9028,221508539.9028
336.0000,78.1000,1191536.0466,222700075.9494,222700075.9494
337.0000,60.3300,904661.8584,223604737.8078,223604737.8078
338.0000,85.3100,1307932.3830,224912670.1908,224912670.1908
339.0000,65.6500,990546.5340,225903216.7248,225903216.7248
340.0000,64.1200,965846.6178,226869063.3426,226869063.3426
341.0000,59.3300,888518.1228,227757581.4654,227757581.4654
342.0000,63.4900,955676.0640,228713257.5294,228713257.5294
343.0000,69.6900,1055767.2270,229769024.7564,229769024.7564
344.0000,64.0800,965200.8684,230734225.6248,230734225.6248
345.0000,61.2100,918868.3464,231653093.9712,231653093.9712
346.0000,72.4800,1100808.2508,232753902.2220,232753902.2220
347.0000,66.3900,1002492.8988,233756395.1208,233756395.1208
348.0000,67.7700,1024771.2540,234781166.3748,234781166.3748
349.0000,70.2900,1065453.4686,235846619.8434,235846619.8434
350.0000,72.7200,1104682.7472,236951302.5906,236951302.5906
351.0000,69.3900,1050924.1062,238002226.6968,238002226.6968
352.0000,79.3200,1211231.4048,239213458.1016,239213458.1016
353.0000,66.4000,1002654.3360,240216112.4376,240216112.4376
354.0000,85.1500,1305349.3854,241521461.8230,241521461.8230
355.0000,70.1700,1063516.2204,242584978.0434,242584978.0434
356.0000,63.5300,956321.8134,243541299.8568,243541299.8568
357.0000,63.6200,957774.7500,244499074.6068,244499074.6068
358.0000,89.0100,1367664.2064,245866738.8132,245866738.8132
359.0000,59.1700,885935.1246,246752673.9378,246752673.9378
360.0000,77.2700,1178136.7458,247930810.6836,247930810.6836
361.0000,74.6300,1135517.2830,249066327.9666,249066327.9666
362.0000,66.5400,1004914.4592,250071242.4258,250071242.4258
363.0000,75.0900,1142943.4014,251214185.8272,251214185.8272
364.0000,57.0200,851226.0924,252065411.9196,252065411.9196
365.0000,75.4300,1148432.2716,253213844.1912,253213844.1912
366.0000,69.8800,1058834.5368,254272678.7280,254272678.7280
367.0000,69.3500,1050278.3568,255322957.0848,255322957.0848
368.0000,85.7900,1315681.3764,256638638.4612,256638638.4612
369.0000,72.4900,1100969.6880,257739608.1492,257739608.1492
370.0000,78.4300,1196863.4796,258936471.6288,258936471.6288
371.0000,79.1700,1208809.8444,260145281.4732,260145281.4732
372.0000,66.1200,998134.0896,261143415.5628,261143415.5628
373.0000,67.5500,1021219.6320,262164635.1948,262164635.1948
374.0000,65.1000,981667.4790,263146302.6738,263146302.6738
375.0000,70.0900,1062224.7216,264208527.3954,264208527.3954
376.0000,75.1800,1144396.3380,265352923.7334,265352923.7334
377.0000,80.2700,1226567.9538,266579491.6872,266579491.6872
378.0000,67.5900,1021865.3814,267601357.0686,267601357.0686
379.0000,61.1700,918222.5970,268519579.6656,268519579.6656
380.0000,65.6400,990385.0968,269509964.7624,269509964.7624
381.0000,68.6300,1038654.8670,270548619.6294,270548619.6294
382.0000,103.4200,1600295.4414,272148915.0708,272148915.0708
383.0000,56.5200,843154.2246,272992069.2954,272992069.2954
384.0000,82.8500,1268218.7928,274260288.0882,274260288.0882
385.0000,73.2500,1113238.9272,275373527.0154,275373527.0154
386.0000,80.8200,1235447.0088,276608974.0242,276608974.0242
387.0000,84.6900,1297923.2670,277906897.2912,277906897.2912
388.0000,78.3400,1195410.5436,279102307.8348,279102307.8348
389.0000,75.5200,1149885.2082,280252193.0430,280252193.0430
390.0000,75.7000,1152791.0802,281404984.1232,281404984.1232
391.0000,66.5000,1004268.7092,282409252.8324,282409252.8324
392.0000,52.1800,773090.4102,283182343.2426,283182343.2426
393.0000,58.4900,874957.3842,284057300.6268,284057300.6268
394.0000,60.3200,904500.4212,284961801.0480,284961801.0480
395.0000,57.5100,859136.5230,285820937.5710,285820937.5710
396.0000,68.8700,1042529.3640,286863466.9350,286863466.9350
397.0000,85.6700,1313744.1282,288177211.0632,288177211.0632
398.0000,67.8500,1026062.7528,289203273.8160,289203273.8160
399.0000,68.6200,1038493.4298,290241767.2458,290241767.2458
400.0000,68.0900,1029937.2498,291271704.4956,291271704.4956
401.0000,76.6100,1167481.8804,292439186.3760,292439186.3760
402.0000,56.8700,848804.5320,293287990.9080,293287990.9080
403.0000,77.6200,1183787.0538,294471777.9618,294471777.9618
404.0000,65.0800,981344.6046,295453122.5664,295453122.5664
405.0000,54.2900,807153.6930,296260276.2594,296260276.2594
406.0000,75.0500,1142297.6520,297402573.9114,297402573.9114
407.0000,73.3800,1115337.6132,298517911.5246,298517911.5246
408.0000,53.0800,787619.7726,299305531.2972,299305531.2972
409.0000,68.9300,1043497.9878,300349029.2850,300349029.2850
410.0000,82.8200,1267734.4806,301616763.7656,301616763.7656
411.0000,72.1900,1096126.5672,302712890.3328,302712890.3328
412.0000,79.1700,1208809.8444,303921700.1772,303921700.1772
413.0000,75.8600,1155374.0784,305077074.2556,305077074.2556
414.0000,77.6800,1184755.6776,306261829.9332,306261829.9332
415.0000,65.4900,987963.5364,307249793.4696,307249793.4696
416.0000,73.9200,1124055.2304,308373848.7000,308373848.7000
417.0000,62.2800,936142.1436,309309990.8436,309309990.8436
418.0000,67.9600,1027838.5638,310337829.4074,310337829.4074
419.0000,67.3600,1018152.3222,311355981.7296,311355981.7296
420.0000,77.3300,1179105.3702,312535087.0998,312535087.0998
421.0000,61.9300,930491.8362,313465578.9360,313465578.9360
422.0000,67.7100,1023802.6302,314489381.5662,314489381.5662
423.0000,71.8500,1090637.6970,315580019.2632,315580019.2632
424.0000,49.2000,724982.0772,316305001.3404,316305001.3404
425.0000,50.6000,747583.3074,317052584.6478,317052584.6478
426.0000,70.1700,1063516.2204,318116100.8682,318116100.8682
427.0000,49.3400,727242.2004,318843343.0686,318843343.0686
428.0000,68.9300,1043497.9878,319886841.0564,319886841.0564
429.0000,79.6900,1217204.5872,321104045.6436,321104045.6436
430.0000,71.8900,1091283.4464,322195329.0900,322195329.0900
431.0000,52.1900,773251.8474,322968580.9374,322968580.9374
432.0000,69.6400,1054960.0404,324023540.9778,324023540.9778
433.0000,70.1300,1062870.4710,325086411.4488,325086411.4488
434.0000,71.4900,1084825.9518,326171237.4006,326171237.4006
435.0000,85.6700,1313744.1282,327484981.5288,327484981.5288
436.0000,68.9800,1044305.1744,328529286.7032,328529286.7032
437.0000,65.3900,986349.1626,329515635.8658,329515635.8658
438.0000,82.4400,1261599.8610,330777235.7268,330777235.7268
439.0000,78.5500,1198800.7278,331976036.4546,331976036.4546
440.0000,62.5000,939693.7656,332915730.2202,332915730.2202
441.0000,76.9800,1173455.0622,334089185.2824,334089185.2824
442.0000,75.2400,1145364.9618,335234550.2442,335234550.2442
443.0000,78.9200,1204773.9102,336439324.1544,336439324.1544
444.0000,63.1400,950025.7566,337389349.9110,337389349.9110
445.0000,70.9500,1076108.3346,338465458.2456,338465458.2456
446.0000,63.8200,961003.4970,339426461.7426,339426461.7426
447.0000,67.9300,1027354.2522,340453815.9948,340453815.9948
448.0000,55.6600,829270.6116,341283086.6064,341283086.6064
449.0000,61.5900,925002.9660,342208089.5724,342208089.5724
450.0000,67.4300,1019282.3838,343227371.9562,343227371.9562
451.0000,56.8200,847997.3454,344075369.3016,344075369.3016
452.0000,68.2100,1031874.4980,345107243.7996,345107243.7996
453.0000,63.2300,951478.6926,346058722.4922,346058722.4922
454.0000,68.1400,1030744.4364,347089466.9286,347089466.9286
455.0000,62.2500,935657.8314,348025124.7600,348025124.7600
456.0000,59.1900,886257.9996,348911382.7596,348911382.7596
457.0000,44.7300,652819.5774,349564202.3370,349564202.3370
458.0000,65.5000,988124.9736,350552327.3106,350552327.3106
