Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
34.0000,10.0000,92147.6268,7147287.5946,7147287.5946
35.0000,16.9400,204185.1546,7351472.7492,7351472.7492
36.0000,10.0000,92147.6268,7443620.3760,7443620.3760
37.0000,10.0000,92147.6268,7535768.0028,7535768.0028
38.0000,10.0000,92147.6268,7627915.6296,7627915.6296
39.0000,39.7400,572262.3348,8200177.9644,8200177.9644
40.0000,10.0000,92147.6268,8292325.5912,8292325.5912
41.0000,30.1600,417605.3442,8709930.9354,8709930.9354
42.0000,10.0000,92147.6268,8802078.5622,8802078.5622
43.0000,10.0000,92147.6268,8894226.1890,8894226.1890
44.0000,10.0000,92147.6268,8986373.8158,8986373.8158
45.0000,20.9300,268598.6610,9254972.4768,9254972.4768
46.0000,46.1300,675420.8076,9930393.2844,9930393.2844
47.0000,22.9900,301854.7572,10232248.0416,10232248.0416
48.0000,28.9400,397909.9860,10630158.0276,10630158.0276
49.0000,25.4500,341568.3474,10971726.3750,10971726.3750
50.0000,10.0000,92147.6268,11063874.0018,11063874.0018
51.0000,19.9400,252616.3626,11316490.3644,11316490.3644
52.0000,24.5400,326877.5478,11643367.9122,11643367.9122
53.0000,13.9700,156238.2588,11799606.1710,11799606.1710
54.0000,10.0000,92147.6268,11891753.7978,11891753.7978
55.0000,31.1400,433426.2054,12325180.0032,12325180.0032
56.0000,27.3900,372887.1954,12698067.1986,12698067.1986
57.0000,10.0000,92147.6268,12790214.8254,12790214.8254
58.0000,23.2700,306375.0030,13096589.8284,13096589.8284
59.0000,37.3700,534001.6806,13630591.5090,13630591.5090
60.0000,48.4700,713197.1496,14343788.6586,14343788.6586
61.0000,28.8100,395811.3006,14739599.9592,14739599.9592
62.0000,10.0000,92147.6268,14831747.5860,14831747.5860
63.0000,48.5400,714327.2112,15546074.7972,15546074.7972
64.0000,10.0000,92147.6268,15638222.4240,15638222.4240
65.0000,10.0000,92147.6268,15730370.0508,15730370.0508
66.0000,10.0000,92147.6268,15822517.6776,15822517.6776
67.0000,10.0000,92147.6268,15914665.3044,15914665.3044
68.0000,13.1000,142193.2086,16056858.5130,16056858.5130
69.0000,32.3900,453605.8752,16510464.3882,16510464.3882
70.0000,10.0000,92147.6268,16602612.0150,16602612.0150
71.0000,20.2600,257782.3578,16860394.3728,16860394.3728
72.0000,10.0000,92147.6268,16952541.9996,16952541.9996
73.0000,10.0000,92147.6268,17044689.6264,17044689.6264
74.0000,10.0000,92147.6268,17136837.2532,17136837.2532
75.0000,10.0000,92147.6268,17228984.8800,17228984.8800
76.0000,10.0000,92147.6268,17321132.5068,17321132.5068
77.0000,10.0000,92147.6268,17413280.1336,17413280.1336
78.0000,10.0000,92147.6268,17505427.7604,17505427.7604
79.0000,59.0600,884159.3136,18389587.0740,18389587.0740
80.0000,10.0000,92147.6268,18481734.7008,18481734.7008
81.0000,10.0000,92147.6268,18573882.3276,18573882.3276
82.0000,23.3100,307020.7530,18880903.0806,18880903.0806
83.0000,47.4000,695923.3524,19576826.4330,19576826.4330
84.0000,26.2000,353676.1494,19930502.5824,19930502.5824
85.0000,11.4700,115878.9186,20046381.5010,20046381.5010
86.0000,40.1700,579204.1410,20625585.6420,20625585.6420
87.0000,10.0000,92147.6268,20717733.2688,20717733.2688
88.0000,14.8600,170606.1840,20888339.4528,20888339.4528
89.0000,40.0300,576944.0184,21465283.4712,21465283.4712
90.0000,10.0000,92147.6268,21557431.0980,21557431.0980
91.0000,10.0000,92147.6268,21649578.7248,21649578.7248
92.0000,26.1200,352384.6506,22001963.3754,22001963.3754
93.0000,12.9100,139125.8988,22141089.2742,22141089.2742
94.0000,47.1000,691080.2316,22832169.5058,22832169.5058
95.0000,45.1800,660084.2586,23492253.7644,23492253.7644
96.0000,16.8200,202247.9064,23694501.6708,23694501.6708
97.0000,10.0000,92147.6268,23786649.2976,23786649.2976
98.0000,25.1700,337048.1016,24123697.3992,24123697.3992
99.0000,27.8000,379506.1272,24503203.5264,24503203.5264
100.0000,20.5600,262625.4786,24765829.0050,24765829.0050
101.0000,12.6600,135089.9646,24900918.9696,24900918.9696
102.0000,10.0000,92147.6268,24993066.5964,24993066.5964
103.0000,27.4900,374501.5692,25367568.1656,25367568.1656
104.0000,31.9100,445856.8818,25813425.0474,25813425.0474
105.0000,35.4500,503005.7076,26316430.7550,26316430.7550
106.0000,10.0000,92147.6268,26408578.3818,26408578.3818
107.0000,10.0000,92147.6268,26500726.0086,26500726.0086
108.0000,35.4700,503328.5820,27004054.5906,27004054.5906
109.0000,10.0000,92147.6268,27096202.2174,27096202.2174
110.0000,10.3000,96990.7476,27193192.9650,27193192.9650
111.0000,10.0000,92147.6268,27285340.5918,27285340.5918
112.0000,61.1500,917899.7220,28203240.3138,28203240.3138
113.0000,10.0000,92147.6268,28295387.9406,28295387.9406
114.0000,10.0000,92147.6268,28387535.5674,28387535.5674
115.0000,10.0000,92147.6268,28479683.1942,28479683.1942
116.0000,10.0000,92147.6268,28571830.8210,28571830.8210
117.0000,29.8700,412923.6606,28984754.4816,28984754.4816
118.0000,50.6700,748713.3690,29733467.8506,29733467.8506
119.0000,31.5600,440206.5744,30173674.4250,30173674.4250
120.0000,10.0000,92147.6268,30265822.0518,30265822.0518
121.0000,10.0000,92147.6268,30357969.6786,30357969.6786
122.0000,17.8000,218068.7676,30576038.4462,30576038.4462
123.0000,10.0000,92147.6268,30668186.0730,30668186.0730
124.0000,10.0000,92147.6268,30760333.6998,30760333.6998
125.0000,10.0000,92147.6268,30852481.3266,30852481.3266
126.0000,24.1900,321227.2404,31173708.5670,31173708.5670
127.0000,10.0000,92147.6268,31265856.1938,31265856.1938
128.0000,10.0000,92147.6268,31358003.8206,31358003.8206
129.0000,14.9700,172381.9944,31530385.8150,31530385.8150
130.0000,29.5700,408080.5398,31938466.3548,31938466.3548
131.0000,10.0000,92147.6268,32030613.9816,32030613.9816
132.0000,28.8900,397102.7994,32427716.7810,32427716.7810
133.0000,31.1700,433910.5176,32861627.2986,32861627.2986
134.0000,10.0000,92147.6268,32953774.9254,32953774.9254
135.0000,15.7400,184812.6714,33138587.5968,33138587.5968
136.0000,10.0000,92147.6268,33230735.2236,33230735.2236
137.0000,34.8400,493158.0288,33723893.2524,33723893.2524
138.0000,10.0000,92147.6268,33816040.8792,33816040.8792
139.0000,49.3200,726919.3254,34542960.2046,34542960.2046
140.0000,10.0700,93277.6884,34636237.8930,34636237.8930
141.0000,43.2500,628926.8478,35265164.7408,35265164.7408
142.0000,10.0000,92147.6268,35357312.3676,35357312.3676
143.0000,30.6100,424870.0254,35782182.3930,35782182.3930
144.0000,10.0000,92147.6268,35874330.0198,35874330.0198
145.0000,10.2200,95699.2488,35970029.2686,35970029.2686
146.0000,29.7800,411470.7246,36381499.9932,36381499.9932
147.0000,10.0000,92147.6268,36473647.6200,36473647.6200
148.0000,29.0200,399201.4854,36872849.1054,36872849.1054
149.0000,10.0000,92147.6268,36964996.7322,36964996.7322
150.0000,21.2300,273441.7818,37238438.5140,37238438.5140
151.0000,10.0000,92147.6268,37330586.1408,37330586.1408
152.0000,20.8800,267791.4744,37598377.6152,37598377.6152
153.0000,11.9100,122982.1626,37721359.7778,37721359.7778
154.0000,18.3000,226140.6354,37947500.4132,37947500.4132
155.0000,10.0000,92147.6268,38039648.0400,38039648.0400
156.0000,10.0000,92147.6268,38131795.6668,38131795.6668
157.0000,18.4000,227755.0092,38359550.6760,38359550.6760
158.0000,10.0000,92147.6268,38451698.3028,38451698.3028
159.0000,40.1600,579042.7038,39030741.0066,39030741.0066
160.0000,24.2000,321388.6776,39352129.6842,39352129.6842
161.0000,10.0000,92147.6268,39444277.3110,39444277.3110
162.0000,43.3400,630379.7844,40074657.0954,40074657.0954
163.0000,57.3000,855746.3382,40930403.4336,40930403.4336
164.0000,25.5900,343828.4706,41274231.9042,41274231.9042
165.0000,10.0000,92147.6268,41366379.5310,41366379.5310
166.0000,18.9300,236311.1892,41602690.7202,41602690.7202
167.0000,10.0000,92147.6268,41694838.3470,41694838.3470
168.0000,44.8800,655241.1378,42350079.4848,42350079.4848
169.0000,19.7900,250194.8022,42600274.2870,42600274.2870
170.0000,37.1900,531095.8080,43131370.0950,43131370.0950
171.0000,49.5600,730793.8218,43862163.9168,43862163.9168
172.0000,10.0000,92147.6268,43954311.5436,43954311.5436
173.0000,23.2900,306697.8780,44261009.4216,44261009.4216
174.0000,10.0000,92147.6268,44353157.0484,44353157.0484
175.0000,25.1600,336886.6644,44690043.7128,44690043.7128
176.0000,10.0000,92147.6268,44782191.3396,44782191.3396
177.0000,33.7400,475399.9188,45257591.2584,45257591.2584
178.0000,24.4800,325908.9240,45583500.1824,45583500.1824
179.0000,10.0000,92147.6268,45675647.8092,45675647.8092
180.0000,19.0100,237602.6880,45913250.4972,45913250.4972
181.0000,10.0000,92147.6268,46005398.1240,46005398.1240
182.0000,60.1000,900948.7992,46906346.9232,46906346.9232
183.0000,10.0000,92147.6268,46998494.5500,46998494.5500
184.0000,10.0000,92147.6268,47090642.1768,47090642.1768
185.0000,50.1600,740480.0634,47831122.2402,47831122.2402
186.0000,15.7300,184651.2342,48015773.4744,48015773.4744
187.0000,28.5300,391291.0548,48407064.5292,48407064.5292
188.0000,25.0500,335110.8534,48742175.3826,48742175.3826
189.0000,33.0100,463614.9918,49205790.3744,49205790.3744
190.0000,10.0000,92147.6268,49297938.0012,49297938.0012
191.0000,10.0000,92147.6268,49390085.6280,49390085.6280
192.0000,10.0000,92147.6268,49482233.2548,49482233.2548
193.0000,10.0000,92147.6268,49574380.8816,49574380.8816
194.0000,10.0000,92147.6268,49666528.5084,49666528.5084
195.0000,10.0000,92147.6268,49758676.1352,49758676.1352
196.0000,21.8400,283289.4606,50041965.5958,50041965.5958
197.0000,56.3500,840409.7892,50882375.3850,50882375.3850
198.0000,20.6200,263594.1030,51145969.4880,51145969.4880
199.0000,26.4800,358196.3958,51504165.8838,51504165.8838
200.0000,27.6500,377084.5668,51881250.4506,51881250.4506
201.0000,11.1200,110228.6112,51991479.0618,51991479.0618
202.0000,31.3200,436332.0780,52427811.1398,52427811.1398
203.0000,10.3100,97152.1848,52524963.3246,52524963.3246
204.0000,10.0000,92147.6268,52617110.9514,52617110.9514
205.0000,57.9700,866562.6414,53483673.5928,53483673.5928
206.0000,10.0000,92147.6268,53575821.2196,53575821.2196
207.0000,49.6300,731923.8834,54307745.1030,54307745.1030
208.0000,10.0000,92147.6268,54399892.7298,54399892.7298
209.0000,47.9300,704479.5324,55104372.2622,55104372.2622
210.0000,19.8600,251324.8638,55355697.1260,55355697.1260
211.0000,47.6800,700443.5982,56056140.7242,56056140.7242
212.0000,10.0000,92147.6268,56148288.3510,56148288.3510
213.0000,41.5000,600675.3102,56748963.6612,56748963.6612
214.0000,10.0000,92147.6268,56841111.2880,56841111.2880
215.0000,10.0000,92147.6268,56933258.9148,56933258.9148
216.0000,26.7000,361748.0178,57295006.9326,57295006.9326
217.0000,10.0000,92147.6268,57387154.5594,57387154.5594
218.0000,73.6000,1118889.2346,58506043.7940,58506043.7940
219.0000,23.4100,308635.1262,58814678.9202,58814678.9202
220.0000,10.0000,92147.6268,58906826.5470,58906826.5470
221.0000,21.6300,279899.2764,59186725.8234,59186725.8234
222.0000,35.7300,507525.9534,59694251.7768,59694251.7768
223.0000,36.9800,527705.6232,60221957.4000,60221957.4000
224.0000,10.0000,92147.6268,60314105.0268,60314105.0268
225.0000,47.2500,693501.7920,61007606.8188,61007606.8188
226.0000,10.0000,92147.6268,61099754.4456,61099754.4456
227.0000,88.6400,1361691.0240,62461445.4696,62461445.4696
228.0000,13.4200,147359.2038,62608804.6734,62608804.6734
229.0000,10.0000,92147.6268,62700952.3002,62700952.3002
230.0000,10.0000,92147.6268,62793099.9270,62793099.9270
231.0000,10.0000,92147.6268,62885247.5538,62885247.5538
232.0000,38.0100,544333.6716,63429581.2254,63429581.2254
233.0000,10.0000,92147.6268,63521728.8522,63521728.8522
234.0000,10.0000,92147.6268,63613876.4790,63613876.4790
235.0000,51.7600,766310.0412,64380186.5202,64380186.5202
236.0000,23.5300,310572.3744,64690758.8946,64690758.8946
237.0000,16.1800,191915.9154,64882674.8100,64882674.8100
238.0000,10.0000,92147.6268,64974822.4368,64974822.4368
239.0000,10.0000,92147.6268,65066970.0636,65066970.0636
240.0000,40.3300,581787.1392,65648757.2028,65648757.2028
241.0000,36.8200,525122.6256,66173879.8284,66173879.8284
242.0000,39.5700,569517.8994,66743397.7278,66743397.7278
243.0000,10.0000,92147.6268,66835545.3546,66835545.3546
244.0000,64.8900,978277.2948,67813822.6494,67813822.6494
245.0000,10.0000,92147.6268,67905970.2762,67905970.2762
246.0000,50.0400,738542.8152,68644513.0914,68644513.0914
247.0000,56.5700,843961.4112,69488474.5026,69488474.5026
248.0000,42.0200,609070.0530,70097544.5556,70097544.5556
249.0000,10.0000,92147.6268,70189692.1824,70189692.1824
250.0000,10.0000,92147.6268,70281839.8092,70281839.8092
251.0000,35.2000,498969.7734,70780809.5826,70780809.5826
252.0000,10.0000,92147.6268,70872957.2094,70872957.2094
253.0000,20.3100,258589.5450,71131546.7544,71131546.7544
254.0000,14.4400,163825.8144,71295372.5688,71295372.5688
255.0000,10.0000,92147.6268,71387520.1956,71387520.1956
256.0000,63.0200,948088.5084,72335608.7040,72335608.7040
257.0000,10.0000,92147.6268,72427756.3308,72427756.3308
258.0000,43.7100,636352.9668,73064109.2976,73064109.2976
259.0000,10.0000,92147.6268,73156256.9244,73156256.9244
260.0000,16.5000,197081.9106,73353338.8350,73353338.8350
261.0000,10.0000,92147.6268,73445486.4618,73445486.4618
262.0000,20.9800,269405.8476,73714892.3094,73714892.3094
263.0000,11.6700,119107.6662,73833999.9756,73833999.9756
264.0000,10.0000,92147.6268,73926147.6024,73926147.6024
265.0000,10.0000,92147.6268,74018295.2292,74018295.2292
266.0000,50.0800,739188.5646,74757483.7938,74757483.7938
267.0000,10.0000,92147.6268,74849631.4206,74849631.4206
268.0000,29.4300,405820.4166,75255451.8372,75255451.8372
269.0000,16.6900,200149.2204,75455601.0576,75455601.0576
270.0000,11.3700,114264.5454,75569865.6030,75569865.6030
271.0000,10.0000,92147.6268,75662013.2298,75662013.2298
272.0000,11.4000,114748.8570,75776762.0868,75776762.0868
273.0000,10.0000,92147.6268,75868909.7136,75868909.7136
274.0000,30.4500,422287.0278,76291196.7414,76291196.7414
275.0000,10.0000,92147.6268,76383344.3682,76383344.3682
276.0000,10.0000,92147.6268,76475491.9950,76475491.9950
277.0000,43.8900,639258.8388,77114750.8338,77114750.8338
278.0000,10.0000,92147.6268,77206898.4606,77206898.4606
279.0000,10.0000,92147.6268,77299046.0874,77299046.0874
280.0000,16.7400,200956.4076,77500002.4950,77500002.4950
281.0000,10.0000,92147.6268,77592150.1218,77592150.1218
282.0000,52.1200,772121.7864,78364271.9082,78364271.9082
283.0000,18.0000,221297.5146,78585569.4228,78585569.4228
284.0000,26.6400,360779.3934,78946348.8162,78946348.8162
285.0000,26.6400,360779.3934,79307128.2096,79307128.2096
286.0000,24.8100,331236.3564,79638364.5660,79638364.5660
287.0000,10.0000,92147.6268,79730512.1928,79730512.1928
288.0000,22.9700,301531.8822,80032044.0750,80032044.0750
289.0000,31.7900,443919.6336,80475963.7086,80475963.7086
290.0000,24.2400,322034.4270,80797998.1356,80797998.1356
291.0000,10.4700,99735.1830,80897733.3186,80897733.3186
292.0000,10.0000,92147.6268,80989880.9454,80989880.9454
293.0000,10.0000,92147.6268,81082028.5722,81082028.5722
294.0000,10.0000,92147.6268,81174176.1990,81174176.1990
295.0000,46.5200,681716.8644,81855893.0634,81855893.0634
296.0000,12.4200,131215.4682,81987108.5316,81987108.5316
297.0000,45.7800,669770.5002,82656879.0318,82656879.0318
298.0000,10.0000,92147.6268,82749026.6586,82749026.6586
299.0000,36.7800,524476.8762,83273503.5348,83273503.5348
300.0000,10.0000,92147.6268,83365651.1616,83365651.1616
301.0000,28.8800,396941.3622,83762592.5238,83762592.5238
302.0000,15.6700,183682.6098,83946275.1336,83946275.1336
303.0000,12.1200,126372.3474,84072647.4810,84072647.4810
304.0000,24.8300,331559.2314,84404206.7124,84404206.7124
305.0000,62.6500,942115.3260,85346322.0384,85346322.0384
306.0000,26.9300,365461.0770,85711783.1154,85711783.1154
307.0000,64.6100,973757.0484,86685540.1638,86685540.1638
308.0000,10.0000,92147.6268,86777687.7906,86777687.7906
309.0000,13.7400,152525.1996,86930212.9902,86930212.9902
310.0000,38.8100,557248.6602,87487461.6504,87487461.6504
311.0000,33.5300,472009.7346,87959471.3850,87959471.3850
312.0000,10.0000,92147.6268,88051619.0118,88051619.0118
313.0000,52.6900,781323.7158,88832942.7276,88832942.7276
314.0000,20.7500,265692.7884,89098635.5160,89098635.5160
315.0000,10.0000,92147.6268,89190783.1428,89190783.1428
316.0000,10.0000,92147.6268,89282930.7696,89282930.7696
317.0000,15.5000,180938.1750,89463868.9446,89463868.9446
318.0000,35.6500,506234.4546,89970103.3992,89970103.3992
319.0000,10.0000,92147.6268,90062251.0260,90062251.0260
320.0000,10.0000,92147.6268,90154398.6528,90154398.6528
321.0000,68.8000,1041399.3024,91195797.9552,91195797.9552
322.0000,14.5500,165601.6254,91361399.5806,91361399.5806
323.0000,91.4400,1406893.4844,92768293.0650,92768293.0650
324.0000,10.0000,92147.6268,92860440.6918,92860440.6918
325.0000,16.5700,198211.9722,93058652.6640,93058652.6640
326.0000,10.0000,92147.6268,93150800.2908,93150800.2908
327.0000,24.5400,326877.5478,93477677.8386,93477677.8386
328.0000,21.0300,270213.0348,93747890.8734,93747890.8734
329.0000,79.2900,1210747.0926,94958637.9660,94958637.9660
330.0000,31.1500,433587.6426,95392225.6086,95392225.6086
331.0000,10.0000,92147.6268,95484373.2354,95484373.2354
332.0000,10.0000,92147.6268,95576520.8622,95576520.8622
333.0000,21.2400,273603.2190,95850124.0812,95850124.0812
334.0000,21.4600,277154.8410,96127278.9222,96127278.9222
335.0000,47.3300,694793.2908,96822072.2130,96822072.2130
336.0000,24.7800,330752.0448,97152824.2578,97152824.2578
337.0000,10.0000,92147.6268,97244971.8846,97244971.8846
338.0000,59.1200,885127.9380,98130099.8226,98130099.8226
339.0000,27.3100,371595.6966,98501695.5192,98501695.5192
340.0000,29.1800,401784.4830,98903480.0022,98903480.0022
341.0000,10.0000,92147.6268,98995627.6290,98995627.6290
342.0000,45.7700,669609.0630,99665236.6920,99665236.6920
343.0000,10.0000,92147.6268,99757384.3188,99757384.3188
344.0000,70.2600,1064969.1570,100822353.4758,100822353.4758
345.0000,22.0500,286679.6454,101109033.1212,101109033.1212
346.0000,10.2200,95699.2488,101204732.3700,101204732.3700
347.0000,10.0000,92147.6268,101296879.9968,101296879.9968
348.0000,10.0000,92147.6268,101389027.6236,101389027.6236
349.0000,27.0600,367559.7624,101756587.3860,101756587.3860
350.0000,10.0000,92147.6268,101848735.0128,101848735.0128
351.0000,10.0000,92147.6268,101940882.6396,101940882.6396
352.0000,10.0000,92147.6268,102033030.2664,102033030.2664
353.0000,45.6100,667026.0648,102700056.3312,102700056.3312
354.0000,10.0000,92147.6268,102792203.9580,102792203.9580
355.0000,33.4200,470233.9236,103262437.8816,103262437.8816
356.0000,23.2500,306052.1286,103568490.0102,103568490.0102
357.0000,10.0000,92147.6268,103660637.6370,103660637.6370
358.0000,17.2700,209512.5876,103870150.2246,103870150.2246
359.0000,10.0000,92147.6268,103962297.8514,103962297.8514
360.0000,10.0000,92147.6268,104054445.4782,104054445.4782
361.0000,23.6000,311702.4360,104366147.9142,104366147.9142
362.0000,26.4200,357227.7714,104723375.6856,104723375.6856
363.0000,65.0400,980698.8552,105704074.5408,105704074.5408
364.0000,10.0000,92147.6268,105796222.1676,105796222.1676
365.0000,10.0000,92147.6268,105888369.7944,105888369.7944
366.0000,14.6500,167215.9992,106055585.7936,106055585.7936
367.0000,33.2300,467166.6138,106522752.4074,106522752.4074
368.0000,10.0000,92147.6268,106614900.0342,106614900.0342
369.0000,19.4000,243898.7448,106858798.7790,106858798.7790
370.0000,10.0000,92147.6268,106950946.4058,106950946.4058
371.0000,12.1400,126695.2218,107077641.6276,107077641.6276
372.0000,10.0000,92147.6268,107169789.2544,107169789.2544
373.0000,30.9600,430520.3328,107600309.5872,107600309.5872
374.0000,10.0000,92147.6268,107692457.2140,107692457.2140
375.0000,24.9400,333335.0424,108025792.2564,108025792.2564
376.0000,12.4100,131054.0304,108156846.2868,108156846.2868
377.0000,45.7700,669609.0630,108826455.3498,108826455.3498
378.0000,10.0000,92147.6268,108918602.9766,108918602.9766
379.0000,10.0000,92147.6268,109010750.6034,109010750.6034
380.0000,10.0000,92147.6268,109102898.2302,109102898.2302
381.0000,55.8200,831853.6092,109934751.8394,109934751.8394
382.0000,91.2800,1404310.4868,111339062.3262,111339062.3262
383.0000,19.9500,252777.7998,111591840.1260,111591840.1260
384.0000,33.8300,476852.8554,112068692.9814,112068692.9814
385.0000,10.0000,92147.6268,112160840.6082,112160840.6082
386.0000,10.0000,92147.6268,112252988.2350,112252988.2350
387.0000,31.1900,434233.3920,112687221.6270,112687221.6270
388.0000,46.6300,683492.6754,113370714.3024,113370714.3024
389.0000,10.0000,92147.6268,113462861.9292,113462861.9292
390.0000,10.0000,92147.6268,113555009.5560,113555009.5560
391.0000,39.9800,576136.8312,114131146.3872,114131146.3872
392.0000,40.1700,579204.1410,114710350.5282,114710350.5282
393.0000,10.0000,92147.6268,114802498.1550,114802498.1550
394.0000,22.3100,290877.0168,115093375.1718,115093375.1718
395.0000,24.5000,326231.7984,115419606.9702,115419606.9702
396.0000,11.1700,111035.7978,115530642.7680,115530642.7680
397.0000,39.2700,564674.7786,116095317.5466,116095317.5466
398.0000,33.0000,463453.5546,116558771.1012,116558771.1012
399.0000,14.1200,158659.8192,116717430.9204,116717430.9204
400.0000,27.9600,382089.1248,117099520.0452,117099520.0452
401.0000,36.1700,514629.1974,117614149.2426,117614149.2426
402.0000,10.0000,92147.6268,117706296.8694,117706296.8694
403.0000,34.8800,493803.7782,118200100.6476,118200100.6476
404.0000,53.4300,793270.0800,118993370.7276,118993370.7276
405.0000,31.3700,437139.2646,119430509.9922,119430509.9922
406.0000,10.0000,92147.6268,119522657.6190,119522657.6190
407.0000,25.9800,350124.5280,119872782.1470,119872782.1470
408.0000,40.7600,588728.9454,120461511.0924,120461511.0924
409.0000,10.0000,92147.6268,120553658.7192,120553658.7192
410.0000,10.5700,101349.5562,120655008.2754,120655008.2754
411.0000,23.3000,306859.3152,120961867.5906,120961867.5906
412.0000,42.3300,614074.6110,121575942.2016,121575942.2016
413.0000,56.1800,837665.3544,122413607.5560,122413607.5560
414.0000,62.6000,941308.1394,123354915.6954,123354915.6954
415.0000,16.4100,195628.9746,123550544.6700,123550544.6700
416.0000,51.0300,754525.1142,124305069.7842,124305069.7842
417.0000,38.5600,553212.7266,124858282.5108,124858282.5108
418.0000,44.8900,655402.5750,125513685.0858,125513685.0858
419.0000,41.7800,605195.5560,126118880.6418,126118880.6418
420.0000,10.0000,92147.6268,126211028.2686,126211028.2686
421.0000,73.8300,1122602.2944,127333630.5630,127333630.5630
422.0000,34.7800,492189.4044,127825819.9674,127825819.9674
423.0000,17.4000,211611.2730,128037431.2404,128037431.2404
424.0000,10.0000,92147.6268,128129578.8672,128129578.8672
425.0000,19.2600,241638.6222,128371217.4894,128371217.4894
426.0000,10.0000,92147.6268,128463365.1162,128463365.1162
427.0000,51.0100,754202.2392,129217567.3554,129217567.3554
428.0000,30.5000,423094.2144,129640661.5698,129640661.5698
429.0000,15.9500,188202.8562,129828864.4260,129828864.4260
430.0000,67.2200,1015892.1996,130844756.6256,130844756.6256
431.0000,10.0000,92147.6268,130936904.2524,130936904.2524
432.0000,67.9600,1027838.5638,131964742.8162,131964742.8162
433.0000,49.7100,733215.3822,132697958.1984,132697958.1984
434.0000,10.0000,92147.6268,132790105.8252,132790105.8252
435.0000,42.8500,622469.3538,133412575.1790,133412575.1790
436.0000,23.6200,312025.3110,133724600.4900,133724600.4900
437.0000,30.9500,430358.8956,134154959.3856,134154959.3856
438.0000,42.4700,616334.7342,134771294.1198,134771294.1198
439.0000,54.3100,807476.5680,135578770.6878,135578770.6878
440.0000,27.3300,371918.5716,135950689.2594,135950689.2594
441.0000,10.0000,92147.6268,136042836.8862,136042836.8862
442.0000,10.0000,92147.6268,136134984.5130,136134984.5130
443.0000,16.4500,196274.7240,136331259.2370,136331259.2370
444.0000,43.0400,625536.6636,136956795.9006,136956795.9006
445.0000,56.5000,842831.3496,137799627.2502,137799627.2502
446.0000,10.0000,92147.6268,137891774.8770,137891774.8770
447.0000,23.6500,312509.6232,138204284.5002,138204284.5002
448.0000,10.0000,92147.6268,138296432.1270,138296432.1270
449.0000,10.0000,92147.6268,138388579.7538,138388579.7538
450.0000,10.0000,92147.6268,138480727.3806,138480727.3806
451.0000,64.0900,965362.3056,139446089.6862,139446089.6862
452.0000,67.2000,1015569.3246,140461659.0108,140461659.0108
453.0000,40.9700,592119.1302,141053778.1410,141053778.1410
454.0000,15.5700,182068.2360,141235846.3770,141235846.3770
455.0000,22.4000,292329.9528,141528176.3298,141528176.3298
456.0000,39.1000,561930.3438,142090106.6736,142090106.6736
457.0000,10.0000,92147.6268,142182254.3004,142182254.3004
458.0000,16.7200,200633.5326,142382887.8330,142382887.8330
459.0000,10.0000,92147.6268,142475035.4598,142475035.4598
460.0000,46.3400,678810.9924,143153846.4522,143153846.4522
461.0000,22.5000,293944.3266,143447790.7788,143447790.7788
462.0000,32.7800,459901.9326,143907692.7114,143907692.7114
