Time,target_send_rate,total_size_bytes,total_dir_size_bytes
237.0000,67.0600,90617404.3356,7998200838.9558
238.0000,24.4700,90943151.8218,8089143990.7776
239.0000,58.4600,91817624.8938,8180961615.6714
240.0000,60.2400,92720833.8162,8273682449.4876
241.0000,13.5200,92869807.3938,8366552256.8814
242.0000,45.6000,93536672.0214,8460088928.9028
243.0000,22.6900,93833683.6578,8553922612.5606
244.0000,52.7600,94616137.4352,8648538749.9958
245.0000,42.3300,95230212.0462,8743768962.0420
246.0000,56.2400,96068846.0244,8839837808.0664
247.0000,30.4000,96490325.8650,8936328133.9314
248.0000,39.0900,97052094.7716,9033380228.7030
249.0000,33.7400,97527494.6904,9130907723.3934
250.0000,28.5200,97918624.3074,9228826347.7008
251.0000,63.3800,98872524.5604,9327698872.2612
252.0000,41.7900,99477881.5542,9427176753.8154
253.0000,51.5600,100240962.8484,9527417716.6638
254.0000,39.5200,100809673.5612,9628227390.2250
255.0000,30.6800,101235673.6482,9729463063.8732
256.0000,24.5700,101563035.5082,9831026099.3814
257.0000,77.4800,102744562.4388,9933770661.8202
258.0000,51.0500,103499410.4274,10037270072.2476
259.0000,47.7300,104200661.2128,10141470733.4604
260.0000,51.3200,104959868.0100,10246430601.4704
261.0000,37.4000,105494354.0028,10351924955.4732
262.0000,27.3000,105865788.2622,10457790743.7354
263.0000,28.2400,106252397.6334,10564043141.3688
264.0000,74.5800,107387107.7298,10671430249.0986
265.0000,43.7400,108023945.0082,10779454194.1068
266.0000,27.1400,108392796.2694,10887846990.3762
267.0000,53.0700,109180254.6048,10997027244.9810
268.0000,32.4600,109634990.5416,11106662235.5226
269.0000,38.6400,110189494.7670,11216851730.2896
270.0000,57.5400,111049115.6022,11327900845.8918
271.0000,65.9400,112044343.8198,11439945189.7116
272.0000,43.7200,112680858.2238,11552626047.9354
273.0000,40.7000,113268618.5454,11665894666.4808
274.0000,58.1900,114138732.8088,11780033399.2896
275.0000,71.1300,115217747.0160,11895251146.3056
276.0000,57.6900,116079789.4116,12011330935.7172
277.0000,32.6000,116536785.4716,12127867721.1888
278.0000,41.1700,117132133.3488,12244999854.5376
279.0000,66.6200,118138339.3068,12363138193.8444
280.0000,68.9000,119181352.9824,12482319546.8268
281.0000,55.5200,120008363.4708,12602327910.2976
282.0000,39.0900,120570132.3774,12722898042.6750
283.0000,43.4000,121201480.7856,12844099523.4606
284.0000,63.1300,122151345.1050,12966250868.5656
285.0000,46.4800,122832416.2200,13089083284.7856
286.0000,65.9900,123828451.6242,13212911736.4098
287.0000,63.9400,124791392.3694,13337703128.7792
288.0000,68.5100,125828109.9882,13463531238.7674
289.0000,20.9600,126097192.9614,13589628431.7288
290.0000,56.0900,126933405.3792,13716561837.1080
291.0000,54.1800,127738783.2612,13844300620.3692
292.0000,41.8600,128345270.3160,13972645890.6852
293.0000,68.0500,129374561.8164,14102020452.5016
294.0000,47.0400,130064673.4236,14232085125.9252
295.0000,40.5000,130649204.9976,14362734330.9228
296.0000,76.2000,131810067.9462,14494544398.8690
297.0000,70.9500,132886176.2808,14627430575.1498
298.0000,45.6600,133554009.5328,14760984584.6826
299.0000,75.2800,134700020.2440,14895684604.9266
300.0000,80.1500,135924650.9496,15031609255.8762
301.0000,22.6900,136221662.5860,15167830918.4622
302.0000,51.7400,136987649.7522,15304818568.2144
303.0000,37.7700,137528108.9274,15442346677.1418
304.0000,55.9200,138361576.9104,15580708254.0522
305.0000,62.6000,139302885.0498,15720011139.1020
306.0000,46.0600,139977175.7958,15859988314.8978
307.0000,41.9000,140584308.6000,16000572623.4978
308.0000,59.3700,141473472.4722,16142046095.9700
309.0000,57.3700,142330348.8720,16284376444.8420
310.0000,68.2100,143362223.3700,16427738668.2120
311.0000,44.6900,144014397.1980,16571753065.4100
312.0000,44.1900,144658499.1576,16716411564.5676
313.0000,53.5300,145453383.6114,16861864948.1790
314.0000,51.5900,146216949.2172,17008081897.3962
315.0000,29.1200,146617765.0758,17154699662.4720
316.0000,43.1900,147245723.2998,17301945385.7718
317.0000,30.3900,147667041.7032,17449612427.4750
318.0000,55.7200,148497280.9386,17598109708.4136
319.0000,50.5100,149243411.3100,17747353119.7236
320.0000,46.9000,149931262.7946,17897284382.5182
321.0000,55.4400,150756981.7842,18048041364.3024
322.0000,41.5800,151358948.5932,18199400312.8956
323.0000,45.0600,152017095.6036,18351417408.4992
324.0000,42.2200,152629394.4036,18504046802.9028
325.0000,46.0900,153304169.4618,18657350972.3646
326.0000,73.4800,154421121.4482,18811772093.8128
327.0000,37.2800,154953670.1922,18966725764.0050
328.0000,50.4000,155698024.7526,19122423788.7576
329.0000,40.0100,156274645.8960,19278698434.6536
330.0000,44.2500,156919716.4800,19435618151.1336
331.0000,47.0300,157609666.6500,19593227817.7836
332.0000,45.9000,158281374.3984,19751509192.1820
333.0000,26.9500,158647158.3498,19910156350.5318
334.0000,41.0500,159240568.9788,20069396919.5106
335.0000,44.7300,159893388.5562,20229290308.0668
336.0000,51.4600,160654855.4766,20389945163.5434
337.0000,40.4600,161238741.3012,20551183904.8446
338.0000,46.8500,161925785.5986,20713109690.4432
339.0000,58.2300,162796545.6114,20875906236.0546
340.0000,71.1600,163876044.1308,21039782280.1854
341.0000,45.7000,164544523.1322,21204326803.3176
342.0000,69.8000,165602066.1702,21369928869.4878
343.0000,56.2500,166440861.5862,21536369731.0740
344.0000,61.0600,167357308.3722,21703727039.4462
345.0000,73.7900,168479264.9172,21872206304.3634
346.0000,29.7700,168890574.2046,22041096878.5680
347.0000,39.7600,169463159.4138,22210560037.9818
348.0000,64.7600,170439338.0226,22380999376.0044
349.0000,51.8200,171206616.6882,22552205992.6926
350.0000,58.8800,172087870.1298,22724293862.8224
351.0000,79.5400,173302653.1566,22897596515.9790
352.0000,48.3100,174013267.3086,23071609783.2876
353.0000,54.5700,174824941.2480,23246434724.5356
354.0000,68.0800,175854717.0606,23422289441.5962
355.0000,68.5000,176891273.2422,23599180714.8384
356.0000,28.6700,177284824.4196,23776465539.2580
357.0000,55.3100,178108444.7238,23954573983.9818
358.0000,56.8700,178957249.2558,24133531233.2376
359.0000,42.1100,179567772.2448,24313099005.4824
360.0000,71.0300,180645172.0782,24493744177.5606
361.0000,63.2400,181596812.2086,24675340989.7692
362.0000,43.9500,182237039.6718,24857578029.4410
363.0000,27.8700,182617675.8606,25040195705.3016
364.0000,45.8500,183288576.4224,25223484281.7240
365.0000,46.3200,183967064.5398,25407451346.2638
366.0000,22.3000,184257780.1194,25591709126.3832
367.0000,63.6800,185216523.4932,25776925649.8764
368.0000,40.4600,185800409.3178,25962726059.1942
369.0000,53.1800,186589643.4642,26149315702.6584
370.0000,67.9100,187616674.8414,26336932377.4998
371.0000,75.8600,188772048.9198,26525704426.4196
372.0000,55.3100,189595669.2240,26715300095.6436
373.0000,53.9600,190397495.4846,26905697591.1282
374.0000,39.8900,190972179.3798,27096669770.5080
375.0000,76.4700,192137401.1370,27288807171.6450
376.0000,55.4700,192963604.4388,27481770776.0838
377.0000,58.3600,193836463.1376,27675607239.2214
378.0000,40.1500,194415344.4042,27870022583.6256
379.0000,46.3700,195094639.7082,28065117223.3338
380.0000,70.2500,196159447.4274,28261276670.7612
381.0000,39.9100,196734454.1970,28458011124.9582
382.0000,75.3600,197881756.4070,28655892881.3652
383.0000,61.5100,198805467.8742,28854698349.2394
384.0000,45.7100,199474108.3128,29054172457.5522
385.0000,44.1600,200117725.9608,29254290183.5130
386.0000,61.9300,201048217.7970,29455338401.3100
387.0000,53.1200,201836483.3190,29657174884.6290
388.0000,70.9600,202912753.0908,29860087637.7198
389.0000,32.2600,203364260.2806,30063451898.0004
390.0000,64.1400,204330429.7734,30267782327.7738
391.0000,52.3600,205106426.0562,30472888753.8300
392.0000,63.7000,206065492.3050,30678954246.1350
393.0000,58.7400,206944485.6234,30885898731.7584
394.0000,52.6500,207725163.5898,31093623895.3482
395.0000,43.6100,208359902.1828,31301983797.5310
396.0000,71.9500,209452154.2536,31511435951.7846
397.0000,51.1200,210208132.3038,31721644084.0884
398.0000,39.9800,210784269.1350,31932428353.2234
399.0000,50.8800,211536372.6888,32143964725.9122
400.0000,47.3300,212231165.9796,32356195891.8918
401.0000,44.2400,212876075.1264,32569071967.0182
402.0000,27.3800,213248800.8846,32782320767.9028
403.0000,27.0600,213616360.6470,32995937128.5498
404.0000,83.1000,214888615.3734,33210825743.9232
405.0000,47.8200,215591319.0948,33426417063.0180
406.0000,25.1500,215928044.3220,33642345107.3400
407.0000,45.0500,216586029.8946,33858931137.2346
408.0000,50.6600,217334581.8264,34076265719.0610
409.0000,45.4200,217998540.5814,34294264259.6424
410.0000,57.3800,218855578.4190,34513119838.0614
411.0000,47.6200,219555053.3934,34732674891.4548
412.0000,31.2900,219990901.1592,34952665792.6140
413.0000,57.5900,220851329.1810,35173517121.7950
414.0000,31.3500,221288145.5712,35394805267.3662
415.0000,45.2600,221949521.3286,35616754788.6948
416.0000,58.3200,222821734.2780,35839576522.9728
417.0000,78.3000,224016499.0722,36063593022.0450
418.0000,17.6200,224231661.9672,36287824684.0122
419.0000,63.7800,225192019.7148,36513016703.7270
420.0000,37.3600,225725859.9582,36738742563.6852
421.0000,60.1300,226627293.0696,36965369856.7548
422.0000,40.5300,227212308.9558,37192582165.7106
423.0000,62.6700,228154747.1562,37420736912.8668
424.0000,50.5500,228901523.2770,37649638436.1438
425.0000,42.0200,229510593.3300,37879149029.4738
426.0000,44.8000,230164542.9690,38109313572.4428
427.0000,24.1500,230485124.4600,38339798696.9028
428.0000,35.2500,230984901.4200,38570783598.3228
429.0000,54.9100,231802064.2296,38802585662.5524
430.0000,45.7200,232470866.1054,39035056528.6578
431.0000,49.3400,233198108.3058,39268254636.9636
432.0000,34.8700,233691750.6462,39501946387.6098
433.0000,79.2700,234902174.8638,39736848562.4736
434.0000,61.9700,235833312.4494,39972681874.9230
435.0000,51.1800,236590259.1240,40209272134.0470
436.0000,50.7000,237339456.8052,40446611590.8522
437.0000,40.4900,237923826.9420,40684535417.7942
438.0000,35.9000,238434097.3308,40922969515.1250
439.0000,57.1900,239288067.8586,41162257582.9836
440.0000,33.0300,239752005.7248,41402009588.7084
441.0000,38.0900,240297630.8952,41642307219.6036
442.0000,58.7900,241177431.4002,41883484651.0038
443.0000,52.2300,241951328.9976,42125435980.0014
444.0000,52.9000,242736042.8976,42368172022.8990
445.0000,41.3200,243333812.3352,42611505835.2342
446.0000,74.2800,244463679.3108,42855969514.5450
447.0000,49.1100,245187208.4514,43101156722.9964
448.0000,55.5300,246014380.3770,43347171103.3734
449.0000,44.5900,246664939.8312,43593836043.2046
450.0000,39.1300,247227354.4872,43841063397.6918
451.0000,12.5300,247360345.7664,44088423743.4582
452.0000,53.9500,248162010.5892,44336585754.0474
453.0000,57.2400,249016788.3036,44585602542.3510
454.0000,58.0500,249884642.4438,44835487184.7948
455.0000,43.5800,250518896.7246,45086006081.5194
456.0000,44.5800,251169294.7416,45337175376.2610
457.0000,50.4800,251914940.8008,45589090317.0618
458.0000,34.9500,252409874.6400,45841500191.7018
459.0000,69.8400,253468063.4274,46094968255.1292
460.0000,35.9100,253978495.2534,46348946750.3826
461.0000,21.3500,254253874.2834,46603200624.6660
462.0000,26.9700,254619981.1098,46857820605.7758
463.0000,25.8500,254968006.9518,47112788612.7276
464.0000,62.5600,255908669.3418,47368697282.0694
465.0000,55.2700,256731643.8960,47625428925.9654
466.0000,93.9000,258178250.9712,47883607176.9366
467.0000,58.5400,259054015.5426,48142661192.4792
468.0000,57.2100,259908308.9448,48402569501.4240
469.0000,47.8800,260611981.2906,48663181482.7146
470.0000,27.9400,260993747.5410,48924175230.2556
471.0000,34.9600,261488842.8180,49185664073.0736
472.0000,19.9800,261742104.9300,49447406178.0036
473.0000,44.5900,262392664.3842,49709798842.3878
474.0000,67.6700,263415821.2650,49973214663.6528
475.0000,49.7500,264149682.3966,50237364346.0494
476.0000,65.3400,265135224.3726,50502499570.4220
477.0000,35.8800,265645171.8864,50768144742.3084
478.0000,52.3700,266421329.6064,51034566071.9148
479.0000,37.2500,266953394.0388,51301519465.9536
480.0000,60.2900,267857410.1478,51569376876.1014
481.0000,35.2700,268357509.9828,51837734386.0842
482.0000,54.1100,269161757.8038,52106896143.8880
483.0000,51.2600,269919995.9772,52376816139.8652
484.0000,60.0200,270819653.2776,52647635793.1428
485.0000,56.4000,271660870.2540,52919296663.3968
486.0000,43.5200,272294155.9110,53191590819.3078
487.0000,50.2600,273036250.3482,53464627069.6560
488.0000,46.2900,273714254.1534,53738341323.8094
489.0000,42.0200,274323324.2064,54012664648.0158
490.0000,62.8500,275268668.2794,54287933316.2952
491.0000,56.8300,276116827.0620,54564050143.3572
492.0000,39.2800,276681663.2784,54840731806.6356
493.0000,42.0800,277291701.9552,55118023508.5908
494.0000,34.8800,277785505.7334,55395809014.3242
495.0000,34.3800,278271237.6432,55674080251.9674
496.0000,40.3400,278853186.2196,55952933438.1870
497.0000,37.4300,279388156.5240,56232321594.7110
498.0000,47.3800,280083757.0014,56512405351.7124
499.0000,40.1600,280662799.7052,56793068151.4176
500.0000,46.2600,281340319.1988,57074408470.6164
501.0000,76.7900,282510706.9512,57356919177.5676
502.0000,46.8100,283197105.4992,57640116283.0668
503.0000,19.9900,283450529.0484,57923566812.1152
504.0000,50.6400,284198758.1052,58207765570.2204
505.0000,23.7600,284513043.5394,58492278613.7598
506.0000,53.2800,285303892.0590,58777582505.8188
507.0000,56.2400,286142526.0372,59063725031.8560
508.0000,58.0000,287009572.9908,59350734604.8468
509.0000,48.7100,287726644.6374,59638461249.4842
510.0000,45.1900,288386890.3332,59926848139.8174
511.0000,47.1300,289078454.8770,60215926594.6944
512.0000,23.4300,289387412.8782,60505314007.5726
513.0000,22.5700,289682487.2664,60794996494.8390
514.0000,44.5500,290332400.9712,61085328895.8102
515.0000,23.7500,290646524.9676,61375975420.7778
516.0000,54.8900,291463364.9022,61667438785.6800
517.0000,14.8100,291633163.8990,61959071949.5790
518.0000,71.2500,292714115.3544,62251786064.9334
519.0000,30.9400,293144312.8128,62544930377.7462
520.0000,50.0100,293882371.3158,62838812749.0620
521.0000,42.5300,294499674.6738,63133312423.7358
522.0000,33.2600,294967325.5992,63428279749.3350
523.0000,26.7100,295329235.0542,63723608984.3892
524.0000,29.3300,295733441.0976,64019342425.4868
525.0000,26.0300,296084372.8122,64315426798.2990
526.0000,48.4200,296796762.7752,64612223561.0742
527.0000,45.4200,297460721.5302,64909684282.6044
528.0000,45.9600,298133397.9030,65207817680.5074
529.0000,27.3700,298505962.2240,65506323642.7314
530.0000,39.0200,299066601.0690,65805390243.8004
531.0000,49.8000,299801269.3878,66105191513.1882
532.0000,50.1900,300542233.7634,66405733746.9516
533.0000,48.3700,301253816.5398,66706987563.4914
534.0000,36.5800,301775064.6690,67008762628.1604
535.0000,68.4800,302811297.9756,67311573926.1360
536.0000,22.1500,303099591.9948,67614673518.1308
537.0000,10.0000,303191739.6216,67917865257.7524
538.0000,23.8900,303508123.7412,68221373381.4936
539.0000,50.8400,304259581.5456,68525632963.0392
540.0000,24.0300,304578225.7884,68830211188.8276
541.0000,22.2300,304867811.3064,69135079000.1340
542.0000,16.1600,305059404.3468,69440138404.4808
543.0000,34.2000,305542230.3840,69745680634.8648
544.0000,37.0200,306070581.7572,70051751216.6220
545.0000,43.1200,306697409.9196,70358448626.5416
546.0000,49.4000,307425620.7438,70665874247.2854
547.0000,53.3600,308217760.7628,70974092008.0482
548.0000,36.2700,308734004.3340,71282826012.3822
549.0000,33.5400,309206175.5058,71592032187.8880
550.0000,38.6200,309760356.8562,71901792544.7442
551.0000,28.9000,310157621.0928,72211950165.8370
552.0000,58.2000,311027896.7934,72522978062.6304
553.0000,30.1300,311445017.8254,72834423080.4558
554.0000,12.7400,311581399.2888,73146004479.7446
555.0000,31.3600,312018377.1162,73458022856.8608
556.0000,25.3000,312357523.9038,73770380380.7646
557.0000,17.8600,312576561.2952,74082956942.0598
558.0000,51.4400,313337705.3406,74396294647.4004
559.0000,31.5700,313778073.3522,74710072720.7526
560.0000,10.0000,313870220.9790,75023942941.7316
561.0000,16.0200,314059553.8962,75338002495.6278
