Time,target_send_rate,total_size_bytes,total_dir_size_bytes
114.0000,27.1000,32673858.9090,1316601935.2962
115.0000,33.5700,33146514.3930,1349748449.6892
116.0000,40.5600,33732014.5914,1383480464.2806
117.0000,40.1700,34311218.7324,1417791683.0130
118.0000,32.5900,34768053.3552,1452559736.3682
119.0000,32.2900,35220044.8572,1487779781.2254
120.0000,31.7900,35663964.4908,1523443745.7162
121.0000,38.6200,36218145.8412,1559661891.5574
122.0000,40.4100,36801224.4792,1596463116.0366
123.0000,33.9500,37280014.5828,1633743130.6194
124.0000,35.5800,37785118.9758,1671528249.5952
125.0000,43.0800,38411301.3888,1709939550.9840
126.0000,42.1400,39022308.6900,1748961859.6740
127.0000,50.8800,39774412.2438,1788736271.9178
128.0000,44.0700,40416576.9552,1829152848.8730
129.0000,39.1100,40978668.7362,1870131517.6092
130.0000,44.9400,41634878.4978,1911766396.1070
131.0000,50.3400,42378264.4338,1954144660.5408
132.0000,43.1900,43006222.6578,1997150883.1986
133.0000,46.4600,43686970.8984,2040837854.0970
134.0000,44.2200,44331557.1702,2085169411.2672
135.0000,57.4600,45189886.5066,2130359297.7738
136.0000,52.7000,45971371.6596,2176330669.4334
137.0000,40.3900,46554127.4226,2222884796.8560
138.0000,48.5500,47268616.0716,2270153412.9276
139.0000,40.6800,47856053.5182,2318009466.4458
140.0000,43.1700,48483688.8672,2366493155.3130
141.0000,43.2900,49113261.4644,2415606416.7774
142.0000,46.7400,49798529.9508,2465404946.7282
143.0000,54.3000,50605845.0816,2516010791.8098
144.0000,44.8600,51260763.3444,2567271555.1542
145.0000,52.0100,52031109.3198,2619302664.4740
146.0000,44.3100,52677148.5282,2671979813.0022
147.0000,56.2800,53516428.2558,2725496241.2580
148.0000,45.9000,54188136.0042,2779684377.2622
149.0000,55.7100,55018213.8024,2834702591.0646
150.0000,46.7900,55704289.4760,2890406880.5406
151.0000,50.6700,56453002.8450,2946859883.3856
152.0000,55.4300,57278560.3974,3004138443.7830
153.0000,57.8800,58143670.1028,3062282113.8858
154.0000,50.1800,58884473.0412,3121166586.9270
155.0000,54.9800,59702765.9124,3180869352.8394
156.0000,50.3600,60446474.7234,3241315827.5628
157.0000,42.1500,61057643.4618,3302373471.0246
158.0000,44.5600,61707718.6038,3364081189.6284
159.0000,52.5600,62486943.6336,3426568133.2620
160.0000,49.5600,63217737.4554,3489785870.7174
161.0000,43.3300,63847955.8026,3553633826.5200
162.0000,47.2100,64540811.8452,3618174638.3652
163.0000,52.8900,65325364.3080,3683500002.6732
164.0000,57.3700,66182240.7078,3749682243.3810
165.0000,60.9400,67096750.2450,3816778993.6260
166.0000,47.3500,67791866.4108,3884570860.0368
167.0000,56.5800,68635989.2592,3953206849.2960
168.0000,65.4900,69623952.7956,4022830802.0916
169.0000,54.1600,70429007.8032,4093259809.8948
170.0000,54.7700,71243910.4896,4164503720.3844
171.0000,52.0600,72015063.6516,4236518784.0360
172.0000,47.9600,72720027.4962,4309238811.5322
173.0000,64.4700,73691524.4214,4382930335.9536
174.0000,65.9200,74686429.7640,4457616765.7176
175.0000,48.3500,75397689.6654,4533014455.3830
176.0000,57.5900,76258117.6872,4609272573.0702
177.0000,49.2900,76984552.7004,4686257125.7706
178.0000,63.2600,77936515.7052,4764193641.4758
179.0000,70.2300,79001000.5500,4843194642.0258
180.0000,51.1500,79757462.9124,4922952104.9382
181.0000,53.7700,80556221.8632,5003508326.8014
182.0000,49.7700,81290405.8698,5084798732.6712
183.0000,57.5800,82150672.4544,5166949405.1256
184.0000,62.1700,83085038.7870,5250034443.9126
185.0000,54.8300,83900910.0978,5333935354.0104
186.0000,62.1800,84835437.8676,5418770791.8780
187.0000,67.2100,85851168.6294,5504621960.5074
188.0000,55.8100,86682860.8014,5591304821.3088
189.0000,59.5500,87574930.5456,5678879751.8544
190.0000,62.1600,88509135.4410,5767388887.2954
191.0000,71.6900,89597190.1404,5856986077.4358
192.0000,65.4200,90584023.6152,5947570101.0510
193.0000,61.2000,91502730.5238,6039072831.5748
194.0000,62.0700,92435482.4832,6131508314.0580
195.0000,58.2700,93306888.2454,6224815202.3034
196.0000,55.7800,94138096.1052,6318953298.4086
197.0000,61.6300,95063744.8206,6414017043.2292
198.0000,62.6200,96005375.8344,6510022419.0636
199.0000,60.7400,96916656.6246,6606939075.6882
200.0000,58.6400,97794035.5692,6704733111.2574
201.0000,74.7300,98931167.2260,6803664278.4834
202.0000,60.5000,99838573.5198,6903502852.0032
203.0000,58.2600,100709817.8448,7004212669.8480
204.0000,65.5700,101699072.8800,7105911742.7280
205.0000,70.8200,102773082.5286,7208684825.2566
206.0000,60.2700,103676775.7632,7312361601.0198
207.0000,74.7300,104813907.4200,7417175508.4398
208.0000,64.6900,105788955.9672,7522964464.4070
209.0000,67.6200,106811305.6608,7629775770.0678
210.0000,59.6300,107704666.9044,7737480436.9722
211.0000,69.3000,108754138.0746,7846234575.0468
212.0000,67.0200,109766801.5266,7956001376.5734
213.0000,64.0700,110731840.9578,8066733217.5312
214.0000,65.9600,111727392.0498,8178460609.5810
215.0000,59.4600,112618008.8580,8291078618.4390
216.0000,61.1100,113535262.8306,8404613881.2696
217.0000,65.9200,114530168.1732,8519144049.4428
218.0000,62.7300,115473574.9980,8634617624.4408
219.0000,61.1000,116390667.5334,8751008291.9742
220.0000,67.8200,117416245.9746,8868424537.9488
221.0000,69.1600,118463457.0216,8986887994.9704
222.0000,68.1600,119494524.3330,9106382519.3034
223.0000,67.4500,120514129.5918,9226896648.8952
224.0000,70.6400,121585233.3684,9348481882.2636
225.0000,59.0800,122469715.5570,9470951597.8206
226.0000,68.7800,123510791.9844,9594462389.8050
227.0000,74.4100,124642757.6454,9719105147.4504
228.0000,69.6600,125698040.5608,9844803188.0112
229.0000,63.5500,126654685.2492,9971457873.2604
230.0000,63.5200,127610845.6254,10099068718.8858
231.0000,76.5900,128778004.6308,10227846723.5166
232.0000,67.5500,129799224.2628,10357645947.7794
233.0000,76.5200,130965253.2066,10488611200.9860
234.0000,68.9400,132008912.6316,10620620113.6176
235.0000,58.5400,132884677.2030,10753504790.8206
236.0000,73.5000,134001952.0644,10887506742.8850
237.0000,86.1300,135323122.3110,11022829865.1960
238.0000,73.2600,136436522.6754,11159266387.8714
239.0000,70.7200,137508917.9508,11296775305.8222
240.0000,73.8600,138632004.5568,11435407310.3790
241.0000,59.5200,139523589.9894,11574930900.3684
242.0000,69.4500,140575482.7200,11715506383.0884
243.0000,67.6100,141597670.9764,11857104054.0648
244.0000,77.6900,142782588.0912,11999886642.1560
245.0000,81.8500,144034663.1478,12143921305.3038
246.0000,68.3000,145067990.5818,12288989295.8856
247.0000,83.4500,146345895.6162,12435335191.5018
248.0000,75.9600,147502884.0678,12582838075.5696
249.0000,76.8100,148673594.6952,12731511670.2648
250.0000,67.6100,149695782.9516,12881207453.2164
251.0000,76.1200,150855354.4014,13032062807.6178
252.0000,70.7100,151927588.2396,13183990395.8574
253.0000,75.7700,153081509.3814,13337071905.2388
254.0000,68.7100,154121455.7472,13491193360.9860
255.0000,65.2100,155104899.0372,13646298260.0232
256.0000,84.5300,156400239.3060,13802698499.3292
257.0000,60.8200,157312811.5950,13960011310.9242
258.0000,72.8300,158419270.1532,14118430581.0774
259.0000,69.4700,159471485.7588,14277902066.8362
260.0000,73.6900,160591827.9300,14438493894.7662
261.0000,74.6200,161727183.7758,14600221078.5420
262.0000,62.0200,162659128.5480,14762880207.0900
263.0000,68.8500,163701335.0370,14926581542.1270
264.0000,79.9100,164922091.2456,15091503633.3726
265.0000,69.1700,165969463.7304,15257473097.1030
266.0000,72.9500,167077859.5368,15424550956.6398
267.0000,85.2400,168384661.8582,15592935618.4980
268.0000,75.7700,169538583.0000,15762474201.4980
269.0000,79.4800,170752397.4024,15933226598.9004
270.0000,82.3200,172012060.0152,16105238658.9156
271.0000,69.0200,173057010.9396,16278295669.8552
272.0000,84.0900,174345247.9650,16452640917.8202
273.0000,86.9500,175679656.0752,16628320573.8954
274.0000,82.8200,176947390.5558,16805267964.4512
275.0000,73.7300,178068378.4764,16983336342.9276
276.0000,72.6000,179171123.9754,17162507466.9030
277.0000,71.5900,180257564.3010,17342765031.2040
278.0000,75.7700,181411485.4428,17524176516.6468
279.0000,77.3000,182590106.5008,17706766623.1476
280.0000,68.0300,183619075.1262,17890385698.2738
281.0000,77.7000,184804153.6788,18075189851.9526
282.0000,85.4200,186113861.8728,18261303713.8254
283.0000,78.4300,187310725.3524,18448614439.1778
284.0000,66.2500,188310958.1280,18636925397.3058
285.0000,82.4200,189572235.1140,18826497632.4198
286.0000,75.9900,190729707.8778,19017227340.2976
287.0000,75.1300,191873297.0286,19209100637.3262
288.0000,73.9000,192997029.3840,19402097666.7102
289.0000,73.2000,194109461.1246,19596207127.8348
290.0000,66.0000,195105657.9660,19791312785.8008
291.0000,72.9900,196214699.5218,19987527485.3226
292.0000,76.9100,197387024.5230,20184914509.8456
293.0000,70.4200,198454576.6776,20383369086.5232
294.0000,72.7100,199559097.9876,20582928184.5108
295.0000,74.2300,200688157.7760,20783616342.2868
296.0000,78.8400,201891640.1874,20985507982.4742
297.0000,80.2500,203117885.2668,21188625867.7410
298.0000,75.8800,204273582.2196,21392899449.9606
299.0000,84.8600,205574249.9214,21598473699.8820
300.0000,81.3300,206817930.2352,21805291630.1172
301.0000,87.2500,208157181.4662,22013448811.5834
302.0000,98.3700,209675951.0412,22223124762.6246
303.0000,76.6800,210844562.9826,22433969325.6072
304.0000,72.8400,211951182.9780,22645920508.5852
305.0000,76.4900,213116727.6096,22859037236.1948
306.0000,76.1300,214276460.4966,23073313696.6914
307.0000,72.3900,215375815.8108,23288689512.5022
308.0000,87.1700,216713775.5430,23505403288.0452
309.0000,89.8900,218095646.2368,23723498934.2820
310.0000,83.5700,219375488.5194,23942874422.8014
311.0000,74.2700,220505194.0572,24163379616.8586
312.0000,78.5800,221704479.0972,24385084095.9558
313.0000,87.5300,223048250.5740,24608132346.5298
314.0000,78.4500,224245436.9286,24832377783.4584
315.0000,95.6300,225719972.6670,25058097756.1254
316.0000,77.5700,226902952.5336,25285000708.6590
317.0000,81.9500,228156641.9640,25513157350.6230
318.0000,83.6300,229437452.8710,25742594803.4940
319.0000,74.2200,230566351.2222,25973161154.7162
320.0000,90.8000,231962912.7156,26205124067.4318
321.0000,65.6500,232953459.2496,26438077526.6814
322.0000,77.8000,234140152.1754,26672217678.8568
323.0000,74.6500,235275992.3328,26907493671.1896
324.0000,78.9200,236480766.2430,27143974437.4326
325.0000,75.6500,237632750.1366,27381607187.5692
326.0000,83.5600,238912430.9820,27620519618.5512
327.0000,70.9400,239988377.8794,27860507996.4306
328.0000,87.1200,241325530.4244,28101833526.8550
329.0000,74.0000,242450877.1536,28344284404.0086
330.0000,78.3600,243646610.5716,28587931014.5802
331.0000,77.2300,244824101.5680,28832755116.1482
332.0000,74.4300,245956390.1040,29078711506.2522
333.0000,72.8000,247062364.3500,29325773870.6022
334.0000,79.6000,248278116.0006,29574051986.6028
335.0000,83.6400,249559088.3448,29823611074.9476
336.0000,93.2900,250995847.7412,30074606922.6888
337.0000,81.2800,252238720.8684,30326845643.5572
338.0000,82.1200,253495154.7336,30580340798.2908
339.0000,75.6100,254646492.8778,30834987291.1686
340.0000,80.7000,255880002.6384,31090867293.8070
341.0000,76.5400,257046354.4572,31347913648.2642
342.0000,82.9100,258315541.8738,31606229190.1380
343.0000,67.9400,259343057.5632,31865572247.7012
344.0000,82.5700,260606756.1096,32126179003.8108
345.0000,77.7000,261791834.6622,32387970838.4730
346.0000,81.6000,263039873.7846,32651010712.2576
347.0000,84.7100,264338119.9260,32915348832.1836
348.0000,77.6500,265522391.2914,33180871223.4750
349.0000,83.0400,266793677.3940,33447664900.8690
350.0000,80.0600,268016855.1630,33715681756.0320
351.0000,78.8900,269221144.7610,33984902900.7930
352.0000,89.7000,270599948.1450,34255502848.9380
353.0000,76.4900,271765492.7766,34527268341.7146
354.0000,70.9400,272841439.6740,34800109781.3886
355.0000,75.8600,273996813.7524,35074106595.1410
356.0000,70.6300,275067756.0912,35349174351.2322
357.0000,86.2100,276390217.8366,35625564569.0688
358.0000,80.0000,277612426.9818,35903176996.0506
359.0000,81.3800,278856914.4828,36182033910.5334
360.0000,76.9800,280030369.5450,36462064280.0784
361.0000,85.7700,281345728.0470,36743410008.1254
362.0000,77.4300,282526447.7904,37025936455.9158
363.0000,80.6200,283758666.0516,37309695121.9674
364.0000,89.2000,285129397.5678,37594824519.5352
365.0000,67.7500,286153845.9474,37880978365.4826
366.0000,68.6700,287193146.5638,38168171512.0464
367.0000,81.9200,288446351.6820,38456617863.7284
368.0000,82.1200,289702785.5472,38746320649.2756
369.0000,85.5800,291015076.7388,39037335726.0144
370.0000,79.7000,292232442.7632,39329568168.7776
371.0000,86.2500,293555550.2580,39623123719.0356
372.0000,76.1600,294715767.4572,39917839486.4928
373.0000,77.3500,295895195.7018,40213734682.1946
374.0000,79.1900,297104328.4206,40510839010.6152
375.0000,77.2700,298282465.1664,40809121475.7816
376.0000,79.7100,299499992.6280,41108621468.4096
377.0000,91.2200,300903334.4910,41409524802.9006
378.0000,83.7500,302186082.6462,41711710885.5468
379.0000,73.5900,303304810.4436,42015015695.9904
380.0000,81.4900,304551073.7556,42319566769.7460
381.0000,88.6000,305912119.0302,42625478888.7762
382.0000,78.1500,307104462.2640,42932583351.0402
383.0000,71.1300,308183476.4712,43240766827.5114
384.0000,78.7600,309385667.3838,43550152494.8952
385.0000,81.0200,310624343.1396,43860776838.0348
386.0000,88.0600,311976670.7964,44172753508.8312
387.0000,87.3100,313316890.6518,44486070399.4830
388.0000,71.2100,314397196.3578,44800467595.8408
389.0000,89.6500,315775192.5552,45116242788.3960
390.0000,75.3000,316921526.1414,45433164314.5374
391.0000,79.0100,318127752.9882,45751292067.5256
392.0000,81.9400,319381280.9814,46070673348.5070
393.0000,82.9800,320651598.4596,46391324946.9666
394.0000,82.3500,321911745.3840,46713236692.3506
395.0000,78.7500,323113774.8594,47036350467.2100
396.0000,79.1100,324321616.0794,47360672083.2894
397.0000,74.1600,325449545.8062,47686121629.0956
398.0000,77.1400,326625583.8666,48012747212.9622
399.0000,79.5300,327840205.4556,48340587418.4178
400.0000,73.8900,328963776.3738,48669551194.7916
401.0000,70.7000,330035848.7742,48999587043.5658
402.0000,77.0200,331209949.5864,49330796993.1522
403.0000,79.7900,332428768.5468,49663225761.6990
404.0000,87.2000,333767212.5912,49996992974.2902
405.0000,73.6800,334887393.3252,50331880367.6154
406.0000,73.5700,336005798.2482,50667886165.8636
407.0000,80.1900,337231074.7032,51005117240.5668
408.0000,77.0800,338406144.1392,51343523384.7060
409.0000,85.5000,339717143.8320,51683240528.5380
410.0000,74.7700,340854921.2382,52024095449.7762
411.0000,72.8600,341961864.1086,52366057313.8848
412.0000,73.7600,343083336.3414,52709140650.2262
413.0000,78.8800,344287464.5022,53053428114.7284
414.0000,74.1700,345415555.6668,53398843670.3952
415.0000,78.2600,346609674.7116,53745453345.1068
416.0000,79.1500,347818161.6810,54093271506.7878
417.0000,81.0100,349056675.9996,54442328182.7874
418.0000,77.3100,350235458.4948,54792563641.2822
419.0000,63.4900,351191134.5588,55143754775.8410
420.0000,92.3500,352612718.8434,55496367494.6844
421.0000,81.0300,353851556.0364,55850219050.7208
422.0000,70.1600,354914910.8196,56205133961.5404
423.0000,72.0300,356008454.3892,56561142415.9296
424.0000,75.4000,357156402.3486,56918298818.2782
425.0000,84.4600,358450612.5564,57276749430.8346
426.0000,85.7400,359765486.7462,57636514917.5808
427.0000,74.8100,360903909.9018,57997418827.4826
428.0000,76.8400,362075104.8414,58359493932.3240
429.0000,76.5000,363240810.9108,58722734743.2348
430.0000,84.8000,364540509.9888,59087275253.2236
431.0000,79.9400,365761750.5096,59453037003.7332
432.0000,81.3000,367004946.5112,59820041950.2444
433.0000,71.5900,368091386.8368,60188133337.0812
434.0000,82.3800,369352018.0734,60557485355.1546
435.0000,71.5200,370437328.3374,60927922683.4920
436.0000,85.1800,371743162.0350,61299665845.5270
437.0000,81.2400,372985389.4128,61672651234.9398
438.0000,67.5400,374006447.6076,62046657682.5474
439.0000,77.7700,375192656.2218,62421850338.7692
440.0000,84.9700,376495099.7346,62798345438.5038
441.0000,71.2200,377575566.8778,63175921005.3816
442.0000,73.9200,378699622.1082,63554620627.4898
443.0000,76.9000,379871785.6716,63934492413.1614
444.0000,66.4000,380874440.0076,64315366853.1690
445.0000,83.5100,382153313.6658,64697520166.8348
446.0000,79.2900,383364060.7584,65080884227.5932
447.0000,64.8600,384341853.7410,65465226081.3342
448.0000,63.5800,385298982.7416,65850525064.0758
449.0000,81.3400,386542824.4932,66237067888.5690
450.0000,70.1200,387605533.5270,66624673422.0960
451.0000,70.4100,388672924.2444,67013346346.3404
452.0000,64.9200,389651685.8508,67402998032.1912
453.0000,78.2400,390845482.0206,67793843514.2118
454.0000,63.6300,391803418.2078,68185646932.4196
455.0000,67.8700,392829803.8356,68578476736.2552
456.0000,78.6700,394030541.8116,68972507278.0668
457.0000,65.2300,395014307.9766,69367521586.0434
458.0000,75.3500,396161448.7494,69763683034.7928
459.0000,79.3300,397372841.5914,70161055876.3842
460.0000,80.5100,398603284.0416,70559659160.4258
461.0000,70.8800,399678262.3146,70959337422.7404
462.0000,68.2500,400710782.5620,71360048205.3024
463.0000,64.0900,401676144.8676,71761724350.1700
464.0000,80.9100,402913044.8124,72164637394.9824
465.0000,72.1000,404007718.4436,72568645113.4260
466.0000,70.6100,405078337.9080,72973723451.3340
467.0000,74.7300,406215469.5648,73379938920.8988
468.0000,76.7300,407384888.6934,73787323809.5922
469.0000,76.9700,408558182.3184,74195881991.9106
470.0000,64.0300,409522576.0002,74605404567.9108
471.0000,80.8200,410758023.0090,75016162590.9198
472.0000,78.6600,411958599.5478,75428121190.4676
473.0000,68.0500,412987891.0482,75841109081.5158
474.0000,73.8600,414110977.6542,76255220059.1700
475.0000,63.0900,415060196.2242,76670280255.3942
476.0000,64.4100,416030724.5256,77086310979.9198
477.0000,66.5600,417035961.8592,77503346941.7790
478.0000,61.1500,417953861.5812,77921300803.3602
479.0000,61.8900,418883707.6680,78340184511.0282
480.0000,69.3400,419933824.5876,78760118335.6158
481.0000,74.0100,421059332.7540,79181177668.3698
482.0000,74.1500,422187101.0436,79603364769.4134
483.0000,64.5000,423159082.2810,80026523851.6944
484.0000,71.0600,424236966.4266,80450760818.1210
485.0000,71.3900,425320178.0052,80876080996.1262
486.0000,71.6200,426407102.6430,81302488098.7692
487.0000,69.6000,427461416.9340,81729949515.7032
488.0000,79.7500,428679590.1450,82158629105.8482
489.0000,69.2400,429728092.6908,82588357198.5390
490.0000,62.5700,430668916.5180,83019026115.0570
491.0000,52.0100,431439262.4934,83450465377.5504
492.0000,71.6500,432526671.4434,83882992048.9938
493.0000,70.7400,433599389.5932,84316591438.5870
494.0000,70.3400,434665650.2490,84751257088.8360
495.0000,64.0300,435630043.9308,85186887132.7668
496.0000,59.3100,436518239.1786,85623405371.9454
497.0000,70.4500,437586275.6454,86060991647.5908
498.0000,71.4100,438669810.0984,86499661457.6892
499.0000,62.4200,439608212.3652,86939269670.0544
500.0000,74.3200,440738725.0902,87380008395.1446
501.0000,65.5100,441727011.5010,87821735406.6456
502.0000,62.0400,442659279.1482,88264394685.7938
503.0000,69.5000,443711979.0654,88708106664.8592
504.0000,74.6000,444847012.0362,89152953676.8954
505.0000,53.7500,445645448.1120,89598599125.0074
506.0000,68.8200,446687170.2888,90045286295.2962
507.0000,65.0800,447668514.8934,90492954810.1896
508.0000,52.9700,448454358.8550,90941409169.0446
509.0000,58.5400,449330123.4264,91390739292.4710
510.0000,74.7700,450467900.8326,91841207193.3036
511.0000,70.8800,451542879.1056,92292750072.4092
512.0000,59.3100,452431074.3534,92745181146.7626
513.0000,66.0500,453428078.3814,93198609225.1440
514.0000,65.1100,454409907.2976,93653019132.4416
515.0000,66.4900,455414014.5696,94108433147.0112
516.0000,59.3200,456302371.2546,94564735518.2658
517.0000,75.3700,457449834.9024,95022185353.1682
518.0000,64.0100,458413905.7092,95480599258.8774
519.0000,56.1300,459250763.8764,95939850022.7538
520.0000,59.5200,460142349.3090,96399992372.0628
521.0000,59.3800,461031674.6184,96861024046.6812
522.0000,58.5100,461906954.8776,97322931001.5588
523.0000,58.6900,462785141.0094,97785716142.5682
524.0000,60.8400,463698036.1734,98249414178.7416
525.0000,67.0700,464711506.8126,98714125685.5542
526.0000,55.5900,465539647.3626,99179665332.9168
527.0000,57.9000,466405079.9424,99646070412.8592
528.0000,58.6000,467281813.1376,100113352225.9968
529.0000,64.9100,468260413.3068,100581612639.3036
530.0000,60.9900,469175730.0312,101050788369.3348
531.0000,48.9200,469896191.8620,101520684561.1968
532.0000,51.4900,470658143.0946,101991342704.2914
533.0000,65.1500,471640617.7608,102462983322.0522
534.0000,62.8400,472585800.3966,102935569122.4488
535.0000,58.9100,473467538.1498,103409036660.5986
536.0000,52.7300,474249507.6150,103883286168.2136
537.0000,61.1900,475168053.0864,104358454221.3000
538.0000,63.5900,476125343.5242,104834579564.8242
539.0000,58.9000,477006919.8402,105311586484.6644
540.0000,65.6200,477996982.0620,105789583466.7264
541.0000,50.6000,478744565.3694,106268328032.0958
542.0000,56.0900,479580777.7872,106747908809.8830
543.0000,54.2100,480386639.9814,107228295449.8644
544.0000,51.3400,481146169.6536,107709441619.5180
545.0000,58.6800,482024194.3476,108191465813.8656
546.0000,54.2100,482830056.5418,108674295870.4074
547.0000,50.9000,483582482.9700,109157878353.3774
548.0000,63.7400,484542194.9682,109642420548.3456
549.0000,61.0200,485457996.0048,110127878544.3504
550.0000,54.7300,486272252.9418,110614150797.2922
551.0000,52.8800,487056643.9674,111101207441.2596
552.0000,54.3000,487863959.0982,111589071400.3578
553.0000,45.7100,488532599.5368,112077603999.8946
554.0000,48.7900,489250962.6822,112566854962.5768
555.0000,59.2500,490138189.3056,113056993151.8824
556.0000,60.9500,491052860.2806,113548046012.1630
557.0000,48.1300,491760568.5600,114039806580.7230
558.0000,51.3900,492520905.4188,114532327486.1418
559.0000,37.8500,493062656.0928,115025390142.2346
560.0000,59.7200,493957470.2724,115519347612.5070
561.0000,63.6000,494914922.1474,116014262534.6544
