Time,target_send_rate,total_file_size_bytes,total_dir_size_bytes
179.0000,10.0000,44661982.6278,44661982.6278
180.0000,17.3700,44873109.5886,44873109.5886
181.0000,11.3700,44987374.1340,44987374.1340
182.0000,30.2900,45407078.1636,45407078.1636
183.0000,32.1200,45856325.2302,45856325.2302
184.0000,48.7900,46574688.3756,46574688.3756
185.0000,10.0000,46666836.0024,46666836.0024
186.0000,10.0000,46758983.6292,46758983.6292
187.0000,10.0000,46851131.2560,46851131.2560
188.0000,45.0600,47509278.2664,47509278.2664
189.0000,10.0000,47601425.8932,47601425.8932
190.0000,10.0000,47693573.5200,47693573.5200
191.0000,10.0000,47785721.1468,47785721.1468
192.0000,34.6400,48275650.4280,48275650.4280
193.0000,31.6400,48717148.5012,48717148.5012
194.0000,25.8900,49065820.0926,49065820.0926
195.0000,10.0000,49157967.7194,49157967.7194
196.0000,10.0000,49250115.3462,49250115.3462
197.0000,13.9900,49406676.4794,49406676.4794
198.0000,10.0000,49498824.1062,49498824.1062
199.0000,10.0000,49590971.7330,49590971.7330
200.0000,27.0600,49958531.4954,49958531.4954
201.0000,36.3200,50475582.2532,50475582.2532
202.0000,10.0000,50567729.8800,50567729.8800
203.0000,24.8700,50899934.8608,50899934.8608
204.0000,10.0000,50992082.4876,50992082.4876
205.0000,24.1300,51312341.1036,51312341.1036
206.0000,49.9000,52048623.7956,52048623.7956
207.0000,46.5700,52731147.8472,52731147.8472
208.0000,10.0000,52823295.4740,52823295.4740
209.0000,20.0700,53078010.5220,53078010.5220
210.0000,10.0000,53170158.1488,53170158.1488
211.0000,18.6300,53401626.2172,53401626.2172
212.0000,12.8400,53539622.0544,53539622.0544
213.0000,17.4600,53752201.9518,53752201.9518
214.0000,10.0000,53844349.5786,53844349.5786
215.0000,10.0000,53936497.2054,53936497.2054
216.0000,10.0000,54028644.8322,54028644.8322
217.0000,24.5000,54354876.6306,54354876.6306
218.0000,10.0000,54447024.2574,54447024.2574
219.0000,15.7400,54631836.9288,54631836.9288
220.0000,53.4600,55425591.3210,55425591.3210
221.0000,10.0000,55517738.9478,55517738.9478
222.0000,10.0000,55609886.5746,55609886.5746
223.0000,10.0000,55702034.2014,55702034.2014
224.0000,36.2800,56218439.2098,56218439.2098
225.0000,10.6700,56321403.1398,56321403.1398
226.0000,45.4000,56985039.0204,56985039.0204
227.0000,10.0000,57077186.6472,57077186.6472
228.0000,21.5300,57355471.5498,57355471.5498
229.0000,42.6900,57975357.9060,57975357.9060
230.0000,28.3600,58363904.5254,58363904.5254
231.0000,10.0000,58456052.1522,58456052.1522
232.0000,12.9100,58595178.0510,58595178.0510
233.0000,30.7100,59021662.4502,59021662.4502
234.0000,28.1400,59406657.4476,59406657.4476
235.0000,36.0600,59919510.8340,59919510.8340
236.0000,10.0000,60011658.4608,60011658.4608
237.0000,10.0000,60103806.0876,60103806.0876
238.0000,10.0000,60195953.7144,60195953.7144
239.0000,10.0000,60288101.3412,60288101.3412
240.0000,10.0000,60380248.9680,60380248.9680
241.0000,89.9300,61762765.4112,61762765.4112
242.0000,10.0000,61854913.0380,61854913.0380
243.0000,15.2300,62031492.4038,62031492.4038
244.0000,10.0000,62123640.0306,62123640.0306
245.0000,38.9900,62683794.5634,62683794.5634
246.0000,10.0000,62775942.1902,62775942.1902
247.0000,10.0000,62868089.8170,62868089.8170
248.0000,10.0000,62960237.4438,62960237.4438
249.0000,10.0000,63052385.0706,63052385.0706
250.0000,10.0000,63144532.6974,63144532.6974
251.0000,15.2200,63320950.6260,63320950.6260
252.0000,26.9300,63686411.7030,63686411.7030
253.0000,10.0000,63778559.3298,63778559.3298
254.0000,10.0000,63870706.9566,63870706.9566
255.0000,22.8700,64170624.4656,64170624.4656
256.0000,10.0000,64262772.0924,64262772.0924
257.0000,10.0000,64354919.7192,64354919.7192
258.0000,10.0000,64447067.3460,64447067.3460
259.0000,52.9400,65232426.9954,65232426.9954
260.0000,49.0000,65954180.3256,65954180.3256
261.0000,10.0000,66046327.9524,66046327.9524
262.0000,24.4500,66371752.5642,66371752.5642
263.0000,10.0000,66463900.1910,66463900.1910
264.0000,14.2600,66624820.1334,66624820.1334
265.0000,10.0000,66716967.7602,66716967.7602
266.0000,10.0000,66809115.3870,66809115.3870
267.0000,10.0000,66901263.0138,66901263.0138
268.0000,10.0000,66993410.6406,66993410.6406
269.0000,10.0000,67085558.2674,67085558.2674
270.0000,10.0000,67177705.8942,67177705.8942
271.0000,10.0000,67269853.5210,67269853.5210
272.0000,28.8400,67666149.1338,67666149.1338
273.0000,49.3400,68393391.3342,68393391.3342
274.0000,15.2400,68570132.1378,68570132.1378
275.0000,10.0000,68662279.7646,68662279.7646
276.0000,10.0000,68754427.3914,68754427.3914
277.0000,29.3600,69159117.7470,69159117.7470
278.0000,25.9800,69509242.2750,69509242.2750
279.0000,10.0000,69601389.9018,69601389.9018
280.0000,29.3200,70005434.5080,70005434.5080
281.0000,10.0000,70097582.1348,70097582.1348
282.0000,10.0000,70189729.7616,70189729.7616
283.0000,37.4900,70725668.6904,70725668.6904
284.0000,10.0000,70817816.3172,70817816.3172
285.0000,37.1900,71348912.1252,71348912.1252
286.0000,10.0000,71441059.7520,71441059.7520
287.0000,10.0000,71533207.3788,71533207.3788
288.0000,28.5000,71924014.1214,71924014.1214
289.0000,51.3800,72684189.5430,72684189.5430
290.0000,32.1100,73133275.1724,73133275.1724
291.0000,100.5300,74686915.2168,74686915.2168
292.0000,10.0000,74779062.8436,74779062.8436
293.0000,10.0000,74871210.4704,74871210.4704
294.0000,10.0000,74963358.0972,74963358.0972
295.0000,22.2300,75252943.6152,75252943.6152
296.0000,10.0000,75345091.2420,75345091.2420
297.0000,39.6800,75916384.9524,75916384.9524
298.0000,10.0000,76008532.5792,76008532.5792
299.0000,10.0000,76100680.2060,76100680.2060
300.0000,10.0000,76192827.8328,76192827.8328
301.0000,10.0000,76284975.4596,76284975.4596
302.0000,24.2400,76607009.8866,76607009.8866
303.0000,10.0000,76699157.5134,76699157.5134
304.0000,57.8700,77564105.7816,77564105.7816
305.0000,47.6800,78264549.3798,78264549.3798
306.0000,26.9300,78630010.4568,78630010.4568
307.0000,19.4000,78873909.2016,78873909.2016
308.0000,17.9500,79094399.5296,79094399.5296
309.0000,32.1900,79544776.6578,79544776.6578
310.0000,19.5000,79790289.7764,79790289.7764
311.0000,84.7700,81089504.5422,81089504.5422
312.0000,10.0000,81181652.1690,81181652.1690
313.0000,21.4800,81459129.8850,81459129.8850
314.0000,10.0000,81551277.5118,81551277.5118
315.0000,42.5100,82168257.9954,82168257.9954
316.0000,10.0000,82260405.6222,82260405.6222
317.0000,10.0000,82352553.2490,82352553.2490
318.0000,69.8200,83410419.1620,83410419.1620
319.0000,22.7900,83709045.1722,83709045.1722
320.0000,10.0000,83801192.7990,83801192.7990
321.0000,29.7700,84212502.0864,84212502.0864
322.0000,28.2400,84599111.4576,84599111.4576
323.0000,10.0000,84691259.0844,84691259.0844
324.0000,10.0000,84783406.7112,84783406.7112
325.0000,10.0000,84875554.3380,84875554.3380
326.0000,10.0000,84967701.9648,84967701.9648
327.0000,10.0000,85059849.5916,85059849.5916
328.0000,10.0000,85151997.2184,85151997.2184
329.0000,10.0000,85244144.8452,85244144.8452
330.0000,49.7200,85977521.6652,85977521.6652
331.0000,10.0000,86069669.2920,86069669.2920
332.0000,10.0000,86161816.9188,86161816.9188
333.0000,10.0000,86253964.5456,86253964.5456
334.0000,42.6800,86873689.4640,86873689.4640
335.0000,10.0000,86965837.0908,86965837.0908
336.0000,12.0600,87091240.8138,87091240.8138
337.0000,47.3100,87785711.2302,87785711.2302
338.0000,21.5400,88064157.5700,88064157.5700
339.0000,10.0000,88156305.1968,88156305.1968
340.0000,10.0000,88248452.8236,88248452.8236
341.0000,72.6300,89351682.6348,89351682.6348
342.0000,23.3000,89658541.9500,89658541.9500
343.0000,10.0000,89750689.5768,89750689.5768
344.0000,10.0000,89842837.2036,89842837.2036
345.0000,40.3600,90425108.6544,90425108.6544
346.0000,10.0000,90517256.2812,90517256.2812
347.0000,40.9700,91109375.4114,91109375.4114
348.0000,10.0000,91201523.0382,91201523.0382
349.0000,10.0000,91293670.6650,91293670.6650
350.0000,10.0000,91385818.2918,91385818.2918
351.0000,10.0000,91477965.9186,91477965.9186
352.0000,10.0000,91570113.5454,91570113.5454
353.0000,10.0000,91662261.1722,91662261.1722
354.0000,89.8100,93042840.3672,93042840.3672
355.0000,10.0000,93134987.9940,93134987.9940
356.0000,12.0700,93260553.1542,93260553.1542
357.0000,10.0000,93352700.7810,93352700.7810
358.0000,10.0000,93444848.4078,93444848.4078
359.0000,10.0000,93536996.0346,93536996.0346
360.0000,20.9400,93805756.1328,93805756.1328
361.0000,49.1500,94529931.0234,94529931.0234
362.0000,10.0000,94622078.6502,94622078.6502
363.0000,17.9800,94843053.2904,94843053.2904
364.0000,10.0000,94935200.9172,94935200.9172
365.0000,55.2600,95758014.0342,95758014.0342
366.0000,10.0000,95850161.6610,95850161.6610
367.0000,10.4300,95949251.0946,95949251.0946
368.0000,29.9900,96364112.0034,96364112.0034
369.0000,34.6900,96854848.4718,96854848.4718
370.0000,10.0000,96946996.0986,96946996.0986
371.0000,10.0000,97039143.7254,97039143.7254
372.0000,10.0000,97131291.3522,97131291.3522
373.0000,10.0000,97223438.9790,97223438.9790
374.0000,10.0000,97315586.6058,97315586.6058
375.0000,10.0000,97407734.2326,97407734.2326
376.0000,15.3400,97586089.4094,97586089.4094
377.0000,12.9800,97726345.3692,97726345.3692
378.0000,28.0500,98109887.4306,98109887.4306
379.0000,24.2800,98432567.6070,98432567.6070
380.0000,34.7800,98924757.0114,98924757.0114
381.0000,23.0900,99228226.1424,99228226.1424
382.0000,30.8600,99657132.1020,99657132.1020
383.0000,10.0000,99749279.7288,99749279.7288
384.0000,10.0000,99841427.3556,99841427.3556
385.0000,12.5200,99974257.1970,99974257.1970
386.0000,10.0000,100066404.8238,100066404.8238
387.0000,20.5900,100329514.6146,100329514.6146
388.0000,17.6000,100544354.6346,100544354.6346
389.0000,46.4000,101224134.2508,101224134.2508
390.0000,10.0000,101316281.8776,101316281.8776
391.0000,94.3000,102769346.4474,102769346.4474
392.0000,20.0700,103024061.4954,103024061.4954
393.0000,63.0700,103972957.1904,103972957.1904
394.0000,10.0000,104065104.8172,104065104.8172
395.0000,22.3500,104356627.5834,104356627.5834
396.0000,10.0000,104448775.2102,104448775.2102
397.0000,10.0000,104540922.8370,104540922.8370
398.0000,13.8200,104694739.5354,104694739.5354
399.0000,17.3100,104904897.8724,104904897.8724
400.0000,10.0000,104997045.4992,104997045.4992
401.0000,19.5500,105243365.8044,105243365.8044
402.0000,10.0000,105335513.4312,105335513.4312
403.0000,42.7200,105955884.0990,105955884.0990
404.0000,12.3100,106085323.7562,106085323.7562
405.0000,10.0000,106177471.3830,106177471.3830
406.0000,16.2700,106370840.2344,106370840.2344
407.0000,10.0000,106462987.8612,106462987.8612
408.0000,10.0000,106555135.4880,106555135.4880
409.0000,10.0000,106647283.1148,106647283.1148
410.0000,39.7400,107219545.4496,107219545.4496
411.0000,10.0000,107311693.0764,107311693.0764
412.0000,10.0000,107403840.7032,107403840.7032
413.0000,23.3200,107711022.8934,107711022.8934
414.0000,10.0000,107803170.5202,107803170.5202
415.0000,49.6600,108535578.7158,108535578.7158
416.0000,10.0000,108627726.3426,108627726.3426
417.0000,20.5900,108890836.1334,108890836.1334
418.0000,10.0000,108982983.7602,108982983.7602
419.0000,19.7600,109232694.2502,109232694.2502
420.0000,10.0000,109324841.8770,109324841.8770
421.0000,10.0000,109416989.5038,109416989.5038
422.0000,44.7700,110070454.8306,110070454.8306
423.0000,10.0000,110162602.4574,110162602.4574
424.0000,10.0000,110254750.0842,110254750.0842
425.0000,36.3000,110771477.9670,110771477.9670
426.0000,10.0000,110863625.5938,110863625.5938
427.0000,74.6600,111999627.1890,111999627.1890
428.0000,10.0000,112091774.8158,112091774.8158
429.0000,10.0000,112183922.4426,112183922.4426
430.0000,59.0900,113068566.0684,113068566.0684
431.0000,44.2800,113714120.9646,113714120.9646
432.0000,10.0000,113806268.5914,113806268.5914
433.0000,24.3100,114129433.0800,114129433.0800
434.0000,14.5000,114294227.5188,114294227.5188
435.0000,10.0000,114386375.1456,114386375.1456
436.0000,14.3700,114549070.8984,114549070.8984
437.0000,10.0000,114641218.5252,114641218.5252
438.0000,10.0000,114733366.1520,114733366.1520
439.0000,10.0000,114825513.7788,114825513.7788
440.0000,10.0000,114917661.4056,114917661.4056
441.0000,27.6800,115295230.2846,115295230.2846
442.0000,20.4100,115555434.2028,115555434.2028
443.0000,16.9400,115759619.3574,115759619.3574
444.0000,10.0000,115851766.9842,115851766.9842
445.0000,10.0000,115943914.6110,115943914.6110
446.0000,37.3100,116476947.6672,116476947.6672
447.0000,10.0000,116569095.2940,116569095.2940
448.0000,10.0000,116661242.9208,116661242.9208
449.0000,10.0000,116753390.5476,116753390.5476
450.0000,12.2800,116882345.8926,116882345.8926
451.0000,14.6800,117050046.2040,117050046.2040
452.0000,12.9700,117190140.7266,117190140.7266
453.0000,10.0000,117282288.3534,117282288.3534
454.0000,22.6200,117578169.9282,117578169.9282
455.0000,15.4500,117758300.9160,117758300.9160
456.0000,17.4900,117971365.1256,117971365.1256
457.0000,10.0000,118063512.7524,118063512.7524
458.0000,10.0000,118155660.3792,118155660.3792
459.0000,10.0000,118247808.0060,118247808.0060
460.0000,10.0000,118339955.6328,118339955.6328
461.0000,10.0000,118432103.2596,118432103.2596
462.0000,52.0300,119202772.1094,119202772.1094
463.0000,23.6100,119514635.9832,119514635.9832
464.0000,10.0000,119606783.6100,119606783.6100
465.0000,29.7800,120018254.3346,120018254.3346
466.0000,10.0000,120110401.9614,120110401.9614
467.0000,10.0000,120202549.5882,120202549.5882
468.0000,10.0000,120294697.2150,120294697.2150
469.0000,30.1400,120711979.6842,120711979.6842
470.0000,38.3700,121262125.1004,121262125.1004
471.0000,10.0000,121354272.7272,121354272.7272
472.0000,20.6000,121617543.9552,121617543.9552
473.0000,10.0000,121709691.5820,121709691.5820
474.0000,10.0000,121801839.2088,121801839.2088
475.0000,10.4100,121900605.7674,121900605.7674
476.0000,10.0000,121992753.3942,121992753.3942
477.0000,12.8300,122130587.7936,122130587.7936
478.0000,20.8100,122397249.2064,122397249.2064
479.0000,10.0000,122489396.8332,122489396.8332
480.0000,10.0000,122581544.4600,122581544.4600
481.0000,22.9700,122883076.3422,122883076.3422
482.0000,60.7000,123793711.3830,123793711.3830
483.0000,46.6900,124478172.6828,124478172.6828
484.0000,10.0000,124570320.3096,124570320.3096
485.0000,10.0000,124662467.9364,124662467.9364
486.0000,20.7400,124927999.2876,124927999.2876
487.0000,10.0000,125020146.9144,125020146.9144
488.0000,45.9700,125692984.7244,125692984.7244
489.0000,10.0000,125785132.3512,125785132.3512
490.0000,10.0000,125877279.9780,125877279.9780
491.0000,10.0000,125969427.6048,125969427.6048
492.0000,10.0000,126061575.2316,126061575.2316
493.0000,15.2300,126238154.5974,126238154.5974
494.0000,10.0000,126330302.2242,126330302.2242
495.0000,10.0000,126422449.8510,126422449.8510
496.0000,10.0000,126514597.4778,126514597.4778
497.0000,40.6600,127101712.0494,127101712.0494
498.0000,10.0000,127193859.6762,127193859.6762
499.0000,17.2700,127403372.2638,127403372.2638
500.0000,10.0000,127495519.8906,127495519.8906
501.0000,10.0000,127587667.5174,127587667.5174
502.0000,27.0300,127954742.9682,127954742.9682
503.0000,37.3000,128487614.5872,128487614.5872
504.0000,10.0000,128579762.2140,128579762.2140
505.0000,10.0000,128671909.8408,128671909.8408
506.0000,19.5700,128918553.0210,128918553.0210
507.0000,10.0000,129010700.6478,129010700.6478
508.0000,14.2900,129172104.9018,129172104.9018
509.0000,13.9900,129328666.0350,129328666.0350
510.0000,10.0000,129420813.6618,129420813.6618
511.0000,13.0200,129561715.3716,129561715.3716
512.0000,10.0000,129653862.9984,129653862.9984
513.0000,20.6800,129918425.7252,129918425.7252
514.0000,36.3700,130436283.6696,130436283.6696
515.0000,10.0000,130528431.2964,130528431.2964
516.0000,10.0000,130620578.9232,130620578.9232
517.0000,42.5500,131238205.1562,131238205.1562
518.0000,51.5600,132001286.4504,132001286.4504
519.0000,10.0000,132093434.0772,132093434.0772
520.0000,10.0000,132185581.7040,132185581.7040
521.0000,39.1200,132747834.9222,132747834.9222
522.0000,21.2700,133021922.4534,133021922.4534
523.0000,10.0000,133114070.0802,133114070.0802
524.0000,22.1200,133401879.7872,133401879.7872
525.0000,33.8100,133878409.7676,133878409.7676
526.0000,10.0000,133970557.3944,133970557.3944
527.0000,13.5900,134120661.0336,134120661.0336
528.0000,10.0000,134212808.6604,134212808.6604
529.0000,23.4700,134522412.4110,134522412.4110
530.0000,26.1900,134875927.1232,134875927.1232
531.0000,17.7800,135093673.0158,135093673.0158
532.0000,10.0000,135185820.6426,135185820.6426
533.0000,10.0000,135277968.2694,135277968.2694
534.0000,10.0000,135370115.8962,135370115.8962
535.0000,38.0900,135915741.0666,135915741.0666
536.0000,10.0000,136007888.6934,136007888.6934
537.0000,13.2300,136152180.5874,136152180.5874
538.0000,10.0000,136244328.2142,136244328.2142
539.0000,10.0000,136336475.8410,136336475.8410
540.0000,10.0000,136428623.4678,136428623.4678
541.0000,22.3800,136720630.5462,136720630.5462
542.0000,10.0000,136812778.1730,136812778.1730
543.0000,10.0000,136904925.7998,136904925.7998
544.0000,22.0300,137191282.5702,137191282.5702
545.0000,14.8500,137361727.3164,137361727.3164
546.0000,12.2500,137490198.3492,137490198.3492
547.0000,10.0000,137582345.9760,137582345.9760
548.0000,10.0000,137674493.6028,137674493.6028
549.0000,32.1700,138124547.8560,138124547.8560
550.0000,10.0000,138216695.4828,138216695.4828
551.0000,31.8800,138662068.0530,138662068.0530
552.0000,45.2900,139323928.1226,139323928.1226
553.0000,37.1500,139854378.1812,139854378.1812
554.0000,10.0000,139946525.8080,139946525.8080
555.0000,32.7400,140405781.9912,140405781.9912
556.0000,10.0000,140497929.6180,140497929.6180
557.0000,10.0000,140590077.2448,140590077.2448
558.0000,54.6100,141402396.9336,141402396.9336
559.0000,10.0000,141494544.5604,141494544.5604
560.0000,10.0000,141586692.1872,141586692.1872
561.0000,32.3900,142040298.0624,142040298.0624
562.0000,10.0000,142132445.6892,142132445.6892
563.0000,10.0000,142224593.3160,142224593.3160
564.0000,10.0000,142316740.9428,142316740.9428
565.0000,26.5400,142675905.9630,142675905.9630
566.0000,23.1100,142979697.9684,142979697.9684
567.0000,39.5700,143549215.8678,143549215.8678
568.0000,71.8300,144639530.6898,144639530.6898
569.0000,38.1500,145186124.4846,145186124.4846
570.0000,30.0600,145602115.4550,145602115.4550
571.0000,10.0000,145694263.0818,145694263.0818
572.0000,10.0000,145786410.7086,145786410.7086
573.0000,14.7000,145954433.8944,145954433.8944
574.0000,34.6400,146444363.1756,146444363.1756
575.0000,46.2500,147121721.2314,147121721.2314
576.0000,23.2600,147427934.7972,147427934.7972
577.0000,10.0000,147520082.4240,147520082.4240
578.0000,11.4100,147634992.7188,147634992.7188
579.0000,10.0000,147727140.3456,147727140.3456
580.0000,29.0500,148126826.1426,148126826.1426
